State,Year,Model,Scenario,Scenario_Type,Temperature_Shift_C,Rainfall_Shift_pct,Predicted_Yield_Baseline,Predicted_Yield_Stress,Yield_Change_MT_Ha,Yield_Change_pct
Abia,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.1076467263764953,2.1076467263764953,0.0,0.0
Adamawa,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.228160901514542,2.228160901514542,0.0,0.0
Akwa Ibom,2024,Ridge,T+0_R0,Baseline,0.0,0.0,1.872649060175104,1.872649060175104,0.0,0.0
Anambra,2024,Ridge,T+0_R0,Baseline,0.0,0.0,1.995924798496167,1.995924798496167,0.0,0.0
Bauchi,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.1911408567156014,2.1911408567156014,0.0,0.0
Bayelsa,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.1283699370790585,2.1283699370790585,0.0,0.0
Benue,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.19856824250258,2.19856824250258,0.0,0.0
Borno,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.0703928745107003,2.0703928745107003,0.0,0.0
Cross River,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.030445114502975,2.030445114502975,0.0,0.0
Delta,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.0305870274144278,2.0305870274144278,0.0,0.0
Ebonyi,2024,Ridge,T+0_R0,Baseline,0.0,0.0,1.9564966462995055,1.9564966462995055,0.0,0.0
Edo,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.111047715517973,2.111047715517973,0.0,0.0
Ekiti,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.0437113506512485,2.0437113506512485,0.0,0.0
Enugu,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.0081454928192786,2.0081454928192786,0.0,0.0
FCT,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.242027472634796,2.242027472634796,0.0,0.0
Gombe,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.2229100314658363,2.2229100314658363,0.0,0.0
Imo,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.0945526450593923,2.0945526450593923,0.0,0.0
Jigawa,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.1819739435208767,2.1819739435208767,0.0,0.0
Kaduna,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.363204426464491,2.363204426464491,0.0,0.0
Kano,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.225563194098675,2.225563194098675,0.0,0.0
Katsina,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.2080260154060616,2.2080260154060616,0.0,0.0
Kebbi,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.632935313166963,2.632935313166963,0.0,0.0
Kogi,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.2536363147167684,2.2536363147167684,0.0,0.0
Kwara,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.3570629056563646,2.3570629056563646,0.0,0.0
Lagos,2024,Ridge,T+0_R0,Baseline,0.0,0.0,1.6751356367769583,1.6751356367769583,0.0,0.0
Nasarawa,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.211695408595071,2.211695408595071,0.0,0.0
Niger,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.1097706256759228,2.1097706256759228,0.0,0.0
Ogun,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.0336178540548344,2.0336178540548344,0.0,0.0
Ondo,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.0437113506512485,2.0437113506512485,0.0,0.0
Osun,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.1491664004589888,2.1491664004589888,0.0,0.0
Oyo,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.1484217076763903,2.1484217076763903,0.0,0.0
Plateau,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.2510678681752685,2.2510678681752685,0.0,0.0
Rivers,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.26062565983569,2.26062565983569,0.0,0.0
Sokoto,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.2451522787394262,2.2451522787394262,0.0,0.0
Taraba,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.420993047866713,2.420993047866713,0.0,0.0
Yobe,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.159000713191354,2.159000713191354,0.0,0.0
Zamfara,2024,Ridge,T+0_R0,Baseline,0.0,0.0,2.1907240365142804,2.1907240365142804,0.0,0.0
Abia,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9242374470899457,1.9242374470899453,-4.440892098500626e-16,-2.3078711544755853e-14
Adamawa,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.5210381298331286,2.5210381298331286,0.0,0.0
Akwa Ibom,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.8684125926850914,1.868412592685091,-4.440892098500626e-16,-2.376826251271744e-14
Anambra,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.8766700360750341,1.8766700360750346,4.440892098500626e-16,2.366368095154618e-14
Bauchi,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.347526554186554,2.347526554186554,0.0,0.0
Bayelsa,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.982855864690863,1.9828558646908634,4.440892098500626e-16,2.2396444328508885e-14
Benue,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.7372636014911023,2.7372636014911023,0.0,0.0
Borno,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.659030012025013,2.659030012025013,0.0,0.0
Cross River,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9022551720501713,1.9022551720501708,-4.440892098500626e-16,-2.3345406882055778e-14
Delta,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9366485942760934,1.936648594276093,-4.440892098500626e-16,-2.293081001698505e-14
Ebonyi,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.7944163329263327,1.7944163329263327,0.0,0.0
Edo,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.0688820586820573,2.0688820586820573,0.0,0.0
Ekiti,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.1849544208569216,2.184954420856922,4.440892098500626e-16,2.032487294063985e-14
Enugu,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.8868568217893207,1.8868568217893213,6.661338147750939e-16,3.530388777159012e-14
FCT,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.5084377397602404,2.50843773976024,-4.440892098500626e-16,-1.7703816316067276e-14
Gombe,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.5915788844488827,2.5915788844488827,0.0,0.0
Imo,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9377850873200857,1.9377850873200855,-2.220446049250313e-16,-1.1458680654422526e-14
Jigawa,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9830492814592822,1.9830492814592826,4.440892098500626e-16,2.239425989067035e-14
Kaduna,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.2874002532652513,2.287400253265251,-4.440892098500626e-16,-1.9414582525123347e-14
Kano,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9585134601509617,1.9585134601509613,-4.440892098500626e-16,-2.2674810200989495e-14
Katsina,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9979591144041133,1.9979591144041138,4.440892098500626e-16,2.222714201949579e-14
Kebbi,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.0630674849224846,2.0630674849224846,0.0,0.0
Kogi,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.7516167929292936,2.7516167929292936,0.0,0.0
Kwara,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.33390232850483,2.3339023285048297,-4.440892098500626e-16,-1.9027754693340568e-14
Lagos,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.6620472915972913,1.6620472915972915,2.220446049250313e-16,1.3359704386728847e-14
Nasarawa,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.855585733525734,2.855585733525734,0.0,0.0
Niger,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.7895873544973533,2.7895873544973537,4.440892098500626e-16,1.5919530504542368e-14
Ogun,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.039880582935582,2.039880582935582,0.0,0.0
Ondo,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.1849544208569216,2.184954420856922,4.440892098500626e-16,2.032487294063985e-14
Osun,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9470981176231177,1.9470981176231172,-4.440892098500626e-16,-2.280774686342853e-14
Oyo,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.0064290904465896,2.00642909044659,4.440892098500626e-16,2.2133311960265565e-14
Plateau,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.262516705886705,2.262516705886705,0.0,0.0
Rivers,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9099420239020226,1.9099420239020224,-2.220446049250313e-16,-1.1625724872600735e-14
Sokoto,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.0728155444555436,2.072815544455543,-4.440892098500626e-16,-2.1424444207683196e-14
Taraba,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.532413990268988,2.5324139902689886,4.440892098500626e-16,1.7536201093364373e-14
Yobe,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,1.9694176791726787,1.9694176791726787,0.0,0.0
Zamfara,2024,RandomForest,T+0_R0,Baseline,0.0,0.0,2.009601931586932,2.009601931586932,0.0,0.0
Abia,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.8857182803461676,1.8857182803461676,0.0,0.0
Adamawa,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.7029347260592815,2.7029347260592815,0.0,0.0
Akwa Ibom,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.7518811138048203,1.7518811138048203,0.0,0.0
Anambra,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.9608427375996522,1.9608427375996522,0.0,0.0
Bauchi,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.288970852812262,2.288970852812262,0.0,0.0
Bayelsa,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.9780597189458775,1.9780597189458775,0.0,0.0
Benue,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.6716814124765933,2.6716814124765933,0.0,0.0
Borno,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.5538667935889894,2.5538667935889894,0.0,0.0
Cross River,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.7929998542711614,1.7929998542711614,0.0,0.0
Delta,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.9705492690557629,1.9705492690557629,0.0,0.0
Ebonyi,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.8361117699485616,1.8361117699485616,0.0,0.0
Edo,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.0208195123023867,2.0208195123023867,0.0,0.0
Ekiti,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.12982541303054,2.12982541303054,0.0,0.0
Enugu,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.9718888257207303,1.9718888257207303,0.0,0.0
FCT,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.675089302187353,2.675089302187353,0.0,0.0
Gombe,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.757550720508127,2.757550720508127,0.0,0.0
Imo,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.9852379020439388,1.9852379020439388,0.0,0.0
Jigawa,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.1719872802994367,2.1719872802994367,0.0,0.0
Kaduna,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.150619625529219,2.150619625529219,0.0,0.0
Kano,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.1392041565082125,2.1392041565082125,0.0,0.0
Katsina,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.9519067976449578,1.9519067976449578,0.0,0.0
Kebbi,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.073716090789913,2.073716090789913,0.0,0.0
Kogi,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.777658283495822,2.777658283495822,0.0,0.0
Kwara,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.320563274323994,2.320563274323994,0.0,0.0
Lagos,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.7457696534864193,1.7457696534864193,0.0,0.0
Nasarawa,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.8528243385884564,2.8528243385884564,0.0,0.0
Niger,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.7142918549452477,2.7142918549452477,0.0,0.0
Ogun,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.201893978512967,2.201893978512967,0.0,0.0
Ondo,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.12982541303054,2.12982541303054,0.0,0.0
Osun,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.6977145580657644,1.6977145580657644,0.0,0.0
Oyo,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.9520850306715005,1.9520850306715005,0.0,0.0
Plateau,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.117811946993451,2.117811946993451,0.0,0.0
Rivers,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.824341303572406,1.824341303572406,0.0,0.0
Sokoto,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.2195111565910786,2.2195111565910786,0.0,0.0
Taraba,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,2.638245673999239,2.638245673999239,0.0,0.0
Yobe,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.8688686944973276,1.8688686944973276,0.0,0.0
Zamfara,2024,LightGBM,T+0_R0,Baseline,0.0,0.0,1.9801238613872905,1.9801238613872905,0.0,0.0
Abia,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.1076467263764953,2.1139273178492943,0.006280591472799024,0.29799071135591737
Adamawa,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.228160901514542,2.21287239169455,-0.015288509819991969,-0.6861492726849282
Akwa Ibom,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,1.872649060175104,1.8819027146210725,0.009253654445968484,0.49414781673525154
Anambra,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,1.995924798496167,2.002930257984225,0.007005459488058197,0.3509881481174277
Bauchi,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.1911408567156014,2.184697316165892,-0.0064435405497094145,-0.294072402053053
Bayelsa,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.1283699370790585,2.140426983167895,0.012057046088836287,0.5664920312388544
Benue,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.19856824250258,2.1996180679277613,0.0010498254251811723,0.04775041342297294
Borno,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.0703928745107003,2.0613143520602843,-0.00907852245041596,-0.4384927402999058
Cross River,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.030445114502975,2.0396987689489436,0.009253654445968706,0.45574511617536995
Delta,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.0305870274144278,2.037592486902486,0.007005459488058197,0.34499676169892296
Ebonyi,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,1.9564966462995055,1.9600129332775755,0.003516286978070049,0.17972363943075048
Edo,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.111047715517973,2.1185680145251307,0.007520299007157671,0.35623538738026433
Ekiti,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.0437113506512485,2.0432754521614163,-0.00043589848983227597,-0.02132876982326162
Enugu,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.0081454928192786,2.010695015654969,0.002549522835690432,0.12695906968927345
FCT,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.242027472634796,2.2427178416420586,0.0006903690072626034,0.030792174301561632
Gombe,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.2229100314658363,2.214559565391895,-0.008350466073941298,-0.37565470287768754
Imo,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.0945526450593923,2.1037280872709823,0.009175442211589946,0.4380621434000658
Jigawa,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.1819739435208767,2.173730945543075,-0.008242997977801814,-0.37777710418029775
Kaduna,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.363204426464491,2.3653394957423934,0.0021350692779025238,0.09034636419908572
Kano,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.225563194098675,2.2170147233156365,-0.008548470783038553,-0.3841037093759351
Katsina,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.2080260154060616,2.184024602629984,-0.02400141277607748,-1.0870076986689652
Kebbi,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.632935313166963,2.586960087261946,-0.04597522590501679,-1.7461585810749218
Kogi,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.2536363147167684,2.250919434424146,-0.0027168802926222924,-0.1205554008373238
Kwara,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.3570629056563646,2.3517236949680056,-0.005339210688358964,-0.22651965187463546
Lagos,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,1.6751356367769583,1.6740678460725351,-0.0010677907044231993,-0.06374353699964738
Nasarawa,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.211695408595071,2.2122399274553706,0.0005445188602997142,0.024619975164012632
Niger,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.1097706256759228,2.1082592591017955,-0.0015113665741273152,-0.07163653506850336
Ogun,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.0336178540548344,2.0339806291177456,0.00036277506291115813,0.017838900370972858
Ondo,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.0437113506512485,2.0432754521614163,-0.00043589848983227597,-0.02132876982326162
Osun,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.1491664004589888,2.150233430754777,0.0010670302957880295,0.049648565860705256
Oyo,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.1484217076763903,2.146597450939136,-0.0018242567372541707,-0.08491148319419943
Plateau,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.2510678681752685,2.2509804962153015,-8.737195996699754e-05,-0.003881356097798236
Rivers,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.26062565983569,2.27112011776878,0.010494457933089674,0.4642280285296083
Sokoto,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.2451522787394262,2.2277375210458983,-0.01741475769352796,-0.775660424392493
Taraba,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.420993047866713,2.4122308184645633,-0.008762229402149657,-0.36192707822397924
Yobe,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.159000713191354,2.145421499050814,-0.013579214140539975,-0.6289582980483452
Zamfara,2024,Ridge,T+0_R-10,Drought,0.0,-10.0,2.1907240365142804,2.183590406965747,-0.00713362954853336,-0.325628852819083
Abia,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9242374470899457,1.9242772486772468,3.9801587301102614e-05,0.002068434296468722
Adamawa,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.5210381298331286,2.5072422568172557,-0.013795873015872928,-0.547229843635332
Akwa Ibom,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.8684125926850914,1.8712493916268902,0.0028367989417987793,0.1518293632201452
Anambra,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.8766700360750341,1.8612830074555056,-0.015387028619528564,-0.8199112429859967
Bauchi,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.347526554186554,2.345573802863803,-0.0019527513227513005,-0.08318335395477357
Bayelsa,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.982855864690863,1.9051570239020228,-0.07769884078884015,-3.918531960514124
Benue,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.7372636014911023,2.736927993025493,-0.0003356084656092051,-0.01226072875942182
Borno,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.659030012025013,2.6644277104377108,0.005397698412697771,0.2029950165393995
Cross River,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9022551720501713,1.9050919709919705,0.0028367989417992234,0.1491282023295455
Delta,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9366485942760934,1.9209782323232303,-0.015670361952863088,-0.8091484433044792
Ebonyi,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.7944163329263327,1.791512629222629,-0.0029037037037036306,-0.16181884050109335
Edo,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.0688820586820573,2.011169889369888,-0.05771216931216916,-2.789534041826126
Ekiti,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.1849544208569216,2.18692678858179,0.001972367724868196,0.09027042880348274
Enugu,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.8868568217893207,1.8868568217893207,0.0,0.0
FCT,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.5084377397602404,2.5025622635697626,-0.005875476190477791,-0.23422850395479125
Gombe,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.5915788844488827,2.5902677985902973,-0.0013110858585854146,-0.05059023541412385
Imo,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9377850873200857,1.8696741786916773,-0.0681109086284084,-3.5148845490706244
Jigawa,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9830492814592822,1.9621699825174832,-0.020879298941798963,-1.052888555872618
Kaduna,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.2874002532652513,2.291040733063232,0.003640479797980767,0.1591535977485358
Kano,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9585134601509617,1.9200158459133467,-0.038497614237615,-1.9656548203987125
Katsina,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9979591144041133,1.9960148124098123,-0.0019443019943010675,-0.09731440349723829
Kebbi,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.0630674849224846,2.061800500795501,-0.0012669841269836724,-0.061412636098584855
Kogi,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.7516167929292936,2.7541650998075995,0.0025483068783058727,0.09261125622049345
Kwara,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.33390232850483,2.319128178673179,-0.014774149831651151,-0.633023483939704
Lagos,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.6620472915972913,1.6499944741369739,-0.012052817460317389,-0.7251789718169913
Nasarawa,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.855585733525734,2.8585911700336704,0.0030054365079363876,0.10524763703121727
Niger,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.7895873544973533,2.7677029497354484,-0.021884404761904896,-0.7845032967554507
Ogun,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.039880582935582,2.032048219095718,-0.007832363839864076,-0.3839618801897001
Ondo,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.1849544208569216,2.18692678858179,0.001972367724868196,0.09027042880348274
Osun,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9470981176231177,1.9657348504273509,0.01863673280423317,0.9571542715568746
Oyo,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.0064290904465896,2.0089063299663295,0.002477239519739882,0.1234650918656936
Plateau,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.262516705886705,2.263201282606282,0.0006845767195771124,0.030257311152485807
Rivers,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9099420239020226,1.900634761997261,-0.00930726190476161,-0.4873059908775042
Sokoto,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.0728155444555436,2.0749230047730043,0.0021074603174606743,0.10167138716697682
Taraba,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.532413990268988,2.5296582363007354,-0.002755753968252783,-0.10881925225662145
Yobe,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,1.9694176791726787,1.9442339514189504,-0.025183727753728347,-1.2787398031436192
Zamfara,2024,RandomForest,T+0_R-10,Drought,0.0,-10.0,2.009601931586932,2.0024216141266145,-0.0071803174603175535,-0.3573004856064921
Abia,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.8857182803461676,1.933178548507874,0.047460268161706454,2.516827070955372
Adamawa,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.7029347260592815,2.7194601809274497,0.016525454868168143,0.6113893431774164
Akwa Ibom,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.7518811138048203,1.7727158397260212,0.020834725921200947,1.1892773862919888
Anambra,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.9608427375996522,1.962491137796327,0.0016484001966747819,0.0840659051879222
Bauchi,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.288970852812262,2.3010761427543804,0.012105289942118347,0.5288529527252659
Bayelsa,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.9780597189458775,1.840943931199451,-0.1371157877464264,-6.931832564665763
Benue,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.6716814124765933,2.5974719250487674,-0.07420948742782585,-2.7776323584568114
Borno,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.5538667935889894,2.5601442292499033,0.006277435660913877,0.24580121706708505
Cross River,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.7929998542711614,1.8096024818982064,0.016602627627045008,0.9259692680674438
Delta,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.9705492690557629,1.9721976692524377,0.0016484001966747819,0.08365181335783871
Ebonyi,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.8361117699485616,1.8361117699485616,0.0,0.0
Edo,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.0208195123023867,2.0705007568362137,0.04968124453382705,2.4584701519050336
Ekiti,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.12982541303054,2.0887412412098953,-0.0410841718206445,-1.9289924690205296
Enugu,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.9718888257207303,1.9529951480705536,-0.018893677650176688,-0.9581512610514946
FCT,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.675089302187353,2.5963909556877347,-0.07869834649961849,-2.9418960494241757
Gombe,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.757550720508127,2.7658796104995087,0.008328889991381594,0.3020394123465787
Imo,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.9852379020439388,1.795292292442748,-0.1899456096011909,-9.56790163061207
Jigawa,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.1719872802994367,2.086661545627409,-0.08532573467202775,-3.928463828769038
Kaduna,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.150619625529219,2.1825417059770924,0.03192208044787348,1.484320149827433
Kano,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.1392041565082125,2.034984744186009,-0.10421941232220355,-4.8718777964754505
Katsina,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,1.9519067976449578,1.924530656726601,-0.02737614091835683,-1.4025332024760135
Kebbi,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.073716090789913,2.0691341557736784,-0.004581935016234606,-0.2209528602581885
Kogi,2024,LightGBM,T+0_R-10,Drought,0.0,-10.0,2.777658283495822,2.7198736721585575,-0.057784611337264646,-2.0803354998923704
