Model,State,Year,Feature,Feature_Value,SHAP_Value,Absolute_SHAP
RandomForest,Jigawa,2024,Mean_Tmax_C,34.34570652173913,0.030196689279500723,0.030196689279500723
RandomForest,Jigawa,2024,Mean_Tmin_C,23.66782608695652,0.05634674863068231,0.05634674863068231
RandomForest,Jigawa,2024,Mean_RH_pct,65.43054347826087,-0.024210568282330244,0.024210568282330244
RandomForest,Jigawa,2024,Mean_Solar_Radiation_MJ_m2_day,19.946739130434786,-0.29649595032140197,0.29649595032140197
RandomForest,Jigawa,2024,Rainfall_Anomaly_Z_2000_2019,2.6316584935954377,0.019057088956339584,0.019057088956339584
RandomForest,Kaduna,2024,Seasonal_Rainfall_mm,1456.84,-0.002995499902732294,0.002995499902732294
RandomForest,Kaduna,2024,Seasonal_GDD_C,2800.6800000000003,0.14893569237807797,0.14893569237807797
RandomForest,Kaduna,2024,Max_CDD_days,9.0,-0.011842465448418512,0.011842465448418512
RandomForest,Kaduna,2024,Mean_Tmax_C,29.12326086956521,-0.03967849429889438,0.03967849429889438
RandomForest,Kaduna,2024,Mean_Tmin_C,21.31891304347826,-0.010135623446162603,0.010135623446162603
RandomForest,Kaduna,2024,Mean_RH_pct,82.87179347826087,0.004665390804912125,0.004665390804912125
RandomForest,Kaduna,2024,Mean_Solar_Radiation_MJ_m2_day,17.654891304347824,0.11708479849297168,0.11708479849297168
RandomForest,Kaduna,2024,Rainfall_Anomaly_Z_2000_2019,0.6432506088992294,-0.006011473242429156,0.006011473242429156
RandomForest,Kano,2024,Seasonal_Rainfall_mm,1001.38,0.01053050312695689,0.01053050312695689
RandomForest,Kano,2024,Seasonal_GDD_C,3483.455,0.07032200942556742,0.07032200942556742
RandomForest,Kano,2024,Max_CDD_days,16.0,0.01890340560633672,0.01890340560633672
RandomForest,Kano,2024,Mean_Tmax_C,34.5625,0.026833380083904228,0.026833380083904228
RandomForest,Kano,2024,Mean_Tmin_C,23.301141304347823,0.06379102835981304,0.06379102835981304
RandomForest,Kano,2024,Mean_RH_pct,65.6521195652174,-0.02353654095145133,0.02353654095145133
RandomForest,Kano,2024,Mean_Solar_Radiation_MJ_m2_day,20.282445652173912,-0.31329780920652345,0.31329780920652345
RandomForest,Kano,2024,Rainfall_Anomaly_Z_2000_2019,2.4299972049098817,0.017589555778428537,0.017589555778428537
RandomForest,Katsina,2024,Seasonal_Rainfall_mm,1290.86,0.01616742522433775,0.01616742522433775
RandomForest,Katsina,2024,Seasonal_GDD_C,3208.635,0.04424913380193646,0.04424913380193646
RandomForest,Katsina,2024,Max_CDD_days,17.0,0.01808024207760024,0.01808024207760024
RandomForest,Katsina,2024,Mean_Tmax_C,31.866684782608697,0.027916815614124197,0.027916815614124197
RandomForest,Katsina,2024,Mean_Tmin_C,23.009782608695648,0.05760881687019032,0.05760881687019032
RandomForest,Katsina,2024,Mean_RH_pct,71.46581521739131,0.012690729241174623,0.012690729241174623
RandomForest,Katsina,2024,Mean_Solar_Radiation_MJ_m2_day,19.78010869565217,-0.28537180952032426,0.28537180952032426
RandomForest,Katsina,2024,Rainfall_Anomaly_Z_2000_2019,5.707961992605359,0.019239833167147034,0.019239833167147034
RandomForest,Kebbi,2024,Seasonal_Rainfall_mm,2129.96,0.01181312010902511,0.01181312010902511
RandomForest,Kebbi,2024,Seasonal_GDD_C,3373.3050000000003,0.08972085047300377,0.08972085047300377
RandomForest,Kebbi,2024,Max_CDD_days,14.0,-0.005247153462968078,0.005247153462968078
RandomForest,Kebbi,2024,Mean_Tmax_C,32.69858695652174,0.04700046638881735,0.04700046638881735
RandomForest,Kebbi,2024,Mean_Tmin_C,23.96777173913044,0.049954410704250315,0.049954410704250315
RandomForest,Kebbi,2024,Mean_RH_pct,77.36255434782608,0.013802585074092218,0.013802585074092218
RandomForest,Kebbi,2024,Mean_Solar_Radiation_MJ_m2_day,19.6483695652174,-0.25142916553381034,0.25142916553381034
RandomForest,Kebbi,2024,Rainfall_Anomaly_Z_2000_2019,13.219542711920042,0.02007444324214801,0.02007444324214801
RandomForest,Kogi,2024,Seasonal_Rainfall_mm,876.2099999999998,0.009659007557790523,0.009659007557790523
RandomForest,Kogi,2024,Seasonal_GDD_C,3787.005,0.32023967919549357,0.32023967919549357
RandomForest,Kogi,2024,Max_CDD_days,7.0,-0.02246204362903174,0.02246204362903174
RandomForest,Kogi,2024,Mean_Tmax_C,31.41172897196261,0.09157757081996296,0.09157757081996296
RandomForest,Kogi,2024,Mean_Tmin_C,23.98084112149533,0.10220043073015284,0.10220043073015284
RandomForest,Kogi,2024,Mean_RH_pct,80.40649532710282,0.035854712074707126,0.035854712074707126
RandomForest,Kogi,2024,Mean_Solar_Radiation_MJ_m2_day,16.695794392523368,0.1379383998501134,0.1379383998501134
RandomForest,Kogi,2024,Rainfall_Anomaly_Z_2000_2019,-0.7200297516520892,-0.010768891597823318,0.010768891597823318
RandomForest,Kwara,2024,Seasonal_Rainfall_mm,1215.39,0.010890128000273207,0.010890128000273207
RandomForest,Kwara,2024,Seasonal_GDD_C,3515.295,0.15369607511302621,0.15369607511302621
RandomForest,Kwara,2024,Max_CDD_days,13.0,0.007126893852132924,0.007126893852132924
RandomForest,Kwara,2024,Mean_Tmax_C,30.14434579439252,0.00541884921942781,0.00541884921942781
RandomForest,Kwara,2024,Mean_Tmin_C,22.7088785046729,-0.004544450900440882,0.004544450900440882
RandomForest,Kwara,2024,Mean_RH_pct,83.5259813084112,-0.005088192611569573,0.005088192611569573
RandomForest,Kwara,2024,Mean_Solar_Radiation_MJ_m2_day,16.815327102803735,0.08647454757731747,0.08647454757731747
RandomForest,Kwara,2024,Rainfall_Anomaly_Z_2000_2019,0.417083623382899,-0.007449449673266452,0.007449449673266452
RandomForest,Lagos,2024,Seasonal_Rainfall_mm,1316.66,0.022226186062612504,0.022226186062612504
RandomForest,Lagos,2024,Seasonal_GDD_C,4739.834999999999,-0.4118470349170595,0.4118470349170595
RandomForest,Lagos,2024,Max_CDD_days,16.0,0.017477646610293014,0.017477646610293014
RandomForest,Lagos,2024,Mean_Tmax_C,29.03090909090909,-0.08688119132892122,0.08688119132892122
RandomForest,Lagos,2024,Mean_Tmin_C,25.44061818181818,-0.022074300695614217,0.022074300695614217
RandomForest,Lagos,2024,Mean_RH_pct,86.61469090909091,-0.0021087289556251695,0.0021087289556251695
RandomForest,Lagos,2024,Mean_Solar_Radiation_MJ_m2_day,16.325090909090907,0.06222857770067954,0.06222857770067954
RandomForest,Lagos,2024,Rainfall_Anomaly_Z_2000_2019,-0.4318672772924319,-0.00435179080700398,0.00435179080700398
RandomForest,Nasarawa,2024,Seasonal_Rainfall_mm,1023.58,0.015152319153149163,0.015152319153149163
RandomForest,Nasarawa,2024,Seasonal_GDD_C,3821.105,0.32317786770809,0.32317786770809
RandomForest,Nasarawa,2024,Max_CDD_days,16.0,0.04171897866909145,0.04171897866909145
RandomForest,Nasarawa,2024,Mean_Tmax_C,31.623457943925235,0.09120707059880624,0.09120707059880624
RandomForest,Nasarawa,2024,Mean_Tmin_C,24.08780373831776,0.09191957191946785,0.09191957191946785
RandomForest,Nasarawa,2024,Mean_RH_pct,78.61088785046731,0.04318615610338521,0.04318615610338521
RandomForest,Nasarawa,2024,Mean_Solar_Radiation_MJ_m2_day,17.359859813084114,0.15960883697958125,0.15960883697958125
RandomForest,Nasarawa,2024,Rainfall_Anomaly_Z_2000_2019,0.0556549880803931,0.0022370044662349264,0.0022370044662349264
RandomForest,Niger,2024,Seasonal_Rainfall_mm,908.71,0.01334024612691867,0.01334024612691867
RandomForest,Niger,2024,Seasonal_GDD_C,3892.51,0.3222351146131971,0.3222351146131971
RandomForest,Niger,2024,Max_CDD_days,8.0,-0.0036284163148283936,0.0036284163148283936
RandomForest,Niger,2024,Mean_Tmax_C,32.02266355140187,0.09608881491301034,0.09608881491301034
RandomForest,Niger,2024,Mean_Tmin_C,24.355934579439253,0.09704537357264378,0.09704537357264378
RandomForest,Niger,2024,Mean_RH_pct,77.47570093457945,0.039885446876893445,0.039885446876893445
RandomForest,Niger,2024,Mean_Solar_Radiation_MJ_m2_day,17.4807476635514,0.13989632922154002,0.13989632922154002
RandomForest,Niger,2024,Rainfall_Anomaly_Z_2000_2019,-0.910216301881244,-0.0026534824399471676,0.0026534824399471676
RandomForest,Ogun,2024,Seasonal_Rainfall_mm,1605.6,0.00827816698536363,0.00827816698536363
RandomForest,Ogun,2024,Seasonal_GDD_C,4582.57,-0.2565336277474654,0.2565336277474654
RandomForest,Ogun,2024,Max_CDD_days,15.0,-0.002326879878815252,0.002326879878815252
RandomForest,Ogun,2024,Mean_Tmax_C,29.627236363636364,0.11614370139209088,0.11614370139209088
RandomForest,Ogun,2024,Mean_Tmin_C,23.70054545454545,0.03272702685705261,0.03272702685705261
RandomForest,Ogun,2024,Mean_RH_pct,89.01341818181818,-0.006736937809376473,0.006736937809376473
RandomForest,Ogun,2024,Mean_Solar_Radiation_MJ_m2_day,16.325090909090907,0.052928575498096535,0.052928575498096535
RandomForest,Ogun,2024,Rainfall_Anomaly_Z_2000_2019,0.0073989867254078,0.008022629710707996,0.008022629710707996
RandomForest,Ondo,2024,Seasonal_Rainfall_mm,1356.8000000000002,0.012116592771494553,0.012116592771494553
RandomForest,Ondo,2024,Seasonal_GDD_C,4302.264999999999,0.08179057244374432,0.08179057244374432
RandomForest,Ondo,2024,Max_CDD_days,20.0,0.06075322000724533,0.06075322000724533
RandomForest,Ondo,2024,Mean_Tmax_C,29.06705454545454,-0.05017360702682223,0.05017360702682223
RandomForest,Ondo,2024,Mean_Tmin_C,22.22214545454545,-0.05283770904926975,0.05283770904926975
RandomForest,Ondo,2024,Mean_RH_pct,86.85934545454545,-0.017243187337721604,0.017243187337721604
RandomForest,Ondo,2024,Mean_Solar_Radiation_MJ_m2_day,16.821854545454546,0.07749900989761052,0.07749900989761052
RandomForest,Ondo,2024,Rainfall_Anomaly_Z_2000_2019,-0.4765436240340352,-0.014328398777288216,0.014328398777288216
RandomForest,Osun,2024,Seasonal_Rainfall_mm,1679.4299999999998,0.00597997990654016,0.00597997990654016
RandomForest,Osun,2024,Seasonal_GDD_C,4410.16,-0.22094326843437978,0.22094326843437978
RandomForest,Osun,2024,Max_CDD_days,20.0,0.020666227433117707,0.020666227433117707
RandomForest,Osun,2024,Mean_Tmax_C,29.38592727272728,0.07165529064062477,0.07165529064062477
RandomForest,Osun,2024,Mean_Tmin_C,22.68796363636364,-0.010166540382921342,0.010166540382921342
RandomForest,Osun,2024,Mean_RH_pct,88.06992727272726,-0.026079256156931883,0.026079256156931883
RandomForest,Osun,2024,Mean_Solar_Radiation_MJ_m2_day,15.928509090909092,0.028353547026851993,0.028353547026851993
RandomForest,Osun,2024,Rainfall_Anomaly_Z_2000_2019,0.1707275218903802,-0.009745790337713021,0.009745790337713021
RandomForest,Oyo,2024,Seasonal_Rainfall_mm,1632.55,0.006795304019927216,0.006795304019927216
RandomForest,Oyo,2024,Seasonal_GDD_C,4472.030000000001,-0.2501879843649107,0.2501879843649107
RandomForest,Oyo,2024,Max_CDD_days,19.0,0.016041142437200843,0.016041142437200843
RandomForest,Oyo,2024,Mean_Tmax_C,29.67494545454545,0.10573987791712638,0.10573987791712638
RandomForest,Oyo,2024,Mean_Tmin_C,22.848909090909093,0.02734995223282485,0.02734995223282485
RandomForest,Oyo,2024,Mean_RH_pct,87.58556363636363,-0.015778302533906535,0.015778302533906535
RandomForest,Oyo,2024,Mean_Solar_Radiation_MJ_m2_day,15.93450909090909,0.033847332834003395,0.033847332834003395
RandomForest,Oyo,2024,Rainfall_Anomaly_Z_2000_2019,0.1658194519402747,-0.004756160023604262,0.004756160023604262
RandomForest,Plateau,2024,Seasonal_Rainfall_mm,1375.73,0.004891940518494562,0.004891940518494562
RandomForest,Plateau,2024,Seasonal_GDD_C,3065.7900000000004,0.11271584149617264,0.11271584149617264
RandomForest,Plateau,2024,Max_CDD_days,9.0,-0.009548550068518593,0.009548550068518593
RandomForest,Plateau,2024,Mean_Tmax_C,28.977289719626164,-0.03522878770550374,0.03522878770550374
RandomForest,Plateau,2024,Mean_Tmin_C,19.67495327102804,-0.02502990878559727,0.02502990878559727
RandomForest,Plateau,2024,Mean_RH_pct,77.79901869158877,0.019733169718289797,0.019733169718289797
RandomForest,Plateau,2024,Mean_Solar_Radiation_MJ_m2_day,16.974906542056075,0.09998664426572132,0.09998664426572132
RandomForest,Plateau,2024,Rainfall_Anomaly_Z_2000_2019,1.5272735899390373,0.00761842851971938,0.00761842851971938
RandomForest,Rivers,2024,Seasonal_Rainfall_mm,1770.85,0.0135562114605607,0.0135562114605607
RandomForest,Rivers,2024,Seasonal_GDD_C,4714.629999999999,-0.32748357626451163,0.32748357626451163
RandomForest,Rivers,2024,Max_CDD_days,21.0,0.013561495740167214,0.013561495740167214
