Model,State,Year,Feature,Feature_Value,SHAP_Value,Absolute_SHAP,Fold
RandomForest,Taraba,2020,Rainfall_Anomaly_Z_2000_2019,0.0187371045236527,0.004397342087864965,0.004397342087864965,3
RandomForest,Taraba,2021,Seasonal_Rainfall_mm,918.9,0.019379073030929846,0.019379073030929846,3
RandomForest,Taraba,2021,Seasonal_GDD_C,3049.04,0.11174750965021168,0.11174750965021168,3
RandomForest,Taraba,2021,Max_CDD_days,4.0,-0.006877072727664473,0.006877072727664473,3
RandomForest,Taraba,2021,Mean_Tmax_C,30.20114130434782,9.887731653449212e-05,9.887731653449212e-05,3
RandomForest,Taraba,2021,Mean_Tmin_C,22.94059782608696,0.03771411740960316,0.03771411740960316,3
RandomForest,Taraba,2021,Mean_RH_pct,81.7536956521739,0.030030067949122278,0.030030067949122278,3
RandomForest,Taraba,2021,Mean_Solar_Radiation_MJ_m2_day,18.02809782608696,0.17339456661091399,0.17339456661091399,3
RandomForest,Taraba,2021,Rainfall_Anomaly_Z_2000_2019,0.2166250318502279,0.0032234208854093893,0.0032234208854093893,3
RandomForest,Taraba,2022,Seasonal_Rainfall_mm,1078.8000000000002,0.01106981127266555,0.01106981127266555,3
RandomForest,Taraba,2022,Seasonal_GDD_C,2883.49,0.14863540596842512,0.14863540596842512,3
RandomForest,Taraba,2022,Max_CDD_days,11.0,0.00141626595895652,0.00141626595895652,3
RandomForest,Taraba,2022,Mean_Tmax_C,28.95043478260869,-0.043445306429529096,0.043445306429529096,3
RandomForest,Taraba,2022,Mean_Tmin_C,22.39184782608696,-0.04816787716242635,0.04816787716242635,3
RandomForest,Taraba,2022,Mean_RH_pct,86.07239130434783,0.005402110369236802,0.005402110369236802,3
RandomForest,Taraba,2022,Mean_Solar_Radiation_MJ_m2_day,17.058532608695653,0.14127985475520513,0.14127985475520513,3
RandomForest,Taraba,2022,Rainfall_Anomaly_Z_2000_2019,1.1256247324971462,0.00880836297309338,0.00880836297309338,3
RandomForest,Taraba,2023,Seasonal_Rainfall_mm,367.45,-0.0037613530603621526,0.0037613530603621526,3
RandomForest,Taraba,2023,Seasonal_GDD_C,3499.565,0.18905738079893294,0.18905738079893294,3
RandomForest,Taraba,2023,Max_CDD_days,15.0,0.014710022119019757,0.014710022119019757,3
RandomForest,Taraba,2023,Mean_Tmax_C,33.70728260869565,0.07900692198438436,0.07900692198438436,3
RandomForest,Taraba,2023,Mean_Tmin_C,24.331467391304347,0.0859317502039611,0.0859317502039611,3
RandomForest,Taraba,2023,Mean_RH_pct,67.8933152173913,-0.010840019226695844,0.010840019226695844,3
RandomForest,Taraba,2023,Mean_Solar_Radiation_MJ_m2_day,17.7825,0.23519673091370233,0.23519673091370233,3
RandomForest,Taraba,2023,Rainfall_Anomaly_Z_2000_2019,-2.91825855115004,0.0025739652569555,0.0025739652569555,3
RandomForest,Taraba,2024,Seasonal_Rainfall_mm,1095.85,0.013478708451902044,0.013478708451902044,3
RandomForest,Taraba,2024,Seasonal_GDD_C,3227.08,0.11212224115901587,0.11212224115901587,3
RandomForest,Taraba,2024,Max_CDD_days,12.0,0.0035140135568495524,0.0035140135568495524,3
RandomForest,Taraba,2024,Mean_Tmax_C,31.396032608695656,0.07424453290582825,0.07424453290582825,3
RandomForest,Taraba,2024,Mean_Tmin_C,23.68092391304348,0.0537031817857062,0.0537031817857062,3
RandomForest,Taraba,2024,Mean_RH_pct,77.71913043478261,0.04123532205582763,0.04123532205582763,3
RandomForest,Taraba,2024,Mean_Solar_Radiation_MJ_m2_day,16.88103260869565,0.16570748071697355,0.16570748071697355,3
RandomForest,Taraba,2024,Rainfall_Anomaly_Z_2000_2019,1.2225505917593709,-0.008549820236942085,0.008549820236942085,3
LightGBM,Bauchi,2020,Seasonal_Rainfall_mm,1338.38,0.053053084921031855,0.053053084921031855,3
LightGBM,Bauchi,2020,Seasonal_GDD_C,2857.49,0.1014437882485476,0.1014437882485476,3
LightGBM,Bauchi,2020,Max_CDD_days,16.0,0.021818025672157796,0.021818025672157796,3
LightGBM,Bauchi,2020,Mean_Tmax_C,29.895434782608696,-0.044667738397918745,0.044667738397918745,3
LightGBM,Bauchi,2020,Mean_Tmin_C,21.164239130434783,-0.08283648334206005,0.08283648334206005,3
LightGBM,Bauchi,2020,Mean_RH_pct,79.14635869565218,0.038401716464053035,0.038401716464053035,3
LightGBM,Bauchi,2020,Mean_Solar_Radiation_MJ_m2_day,19.908967391304348,-0.1348721525674236,0.1348721525674236,3
LightGBM,Bauchi,2020,Rainfall_Anomaly_Z_2000_2019,3.3144213928728363,0.0018751246958760956,0.0018751246958760956,3
LightGBM,Bauchi,2021,Seasonal_Rainfall_mm,3158.65,0.008070492553076033,0.008070492553076033,3
LightGBM,Bauchi,2021,Seasonal_GDD_C,2917.545,0.11638530660376792,0.11638530660376792,3
LightGBM,Bauchi,2021,Max_CDD_days,7.0,0.044183625791304,0.044183625791304,3
LightGBM,Bauchi,2021,Mean_Tmax_C,29.966413043478266,-0.030150987347162376,0.030150987347162376,3
LightGBM,Bauchi,2021,Mean_Tmin_C,21.746032608695653,-0.1570421007413224,0.1570421007413224,3
LightGBM,Bauchi,2021,Mean_RH_pct,79.24277173913043,0.03357458011158497,0.03357458011158497,3
LightGBM,Bauchi,2021,Mean_Solar_Radiation_MJ_m2_day,20.37092391304348,-0.09048027082217731,0.09048027082217731,3
LightGBM,Bauchi,2021,Rainfall_Anomaly_Z_2000_2019,12.587090836517508,-0.002025789637704976,0.002025789637704976,3
LightGBM,Bauchi,2022,Seasonal_Rainfall_mm,1997.89,0.01616858357038901,0.01616858357038901,3
LightGBM,Bauchi,2022,Seasonal_GDD_C,2784.585,0.1530291823334602,0.1530291823334602,3
LightGBM,Bauchi,2022,Max_CDD_days,11.0,-0.05163421516723771,0.05163421516723771,3
LightGBM,Bauchi,2022,Mean_Tmax_C,29.248695652173915,0.009379744089123468,0.009379744089123468,3
LightGBM,Bauchi,2022,Mean_Tmin_C,21.01853260869565,-0.0349363546943499,0.0349363546943499,3
LightGBM,Bauchi,2022,Mean_RH_pct,80.89706521739132,-0.003427581005976382,0.003427581005976382,3
LightGBM,Bauchi,2022,Mean_Solar_Radiation_MJ_m2_day,19.61842391304348,-0.09073259764395049,0.09073259764395049,3
LightGBM,Bauchi,2022,Rainfall_Anomaly_Z_2000_2019,6.674042891209951,-0.0025790033179345093,0.0025790033179345093,3
LightGBM,Bauchi,2023,Seasonal_Rainfall_mm,515.3399999999999,-0.017751847550078498,0.017751847550078498,3
LightGBM,Bauchi,2023,Seasonal_GDD_C,3288.375,0.052735918457430545,0.052735918457430545,3
LightGBM,Bauchi,2023,Max_CDD_days,14.0,0.04100645982511241,0.04100645982511241,3
LightGBM,Bauchi,2023,Mean_Tmax_C,33.11086956521739,0.03392801737255801,0.03392801737255801,3
LightGBM,Bauchi,2023,Mean_Tmin_C,22.632336956521737,-0.09242684173975724,0.09242684173975724,3
LightGBM,Bauchi,2023,Mean_RH_pct,67.03826086956522,-0.04658433964197135,0.04658433964197135,3
LightGBM,Bauchi,2023,Mean_Solar_Radiation_MJ_m2_day,20.07690217391304,-0.21189696324898108,0.21189696324898108,3
LightGBM,Bauchi,2023,Rainfall_Anomaly_Z_2000_2019,-0.878241156582634,-0.014655435769630893,0.014655435769630893,3
LightGBM,Bauchi,2024,Seasonal_Rainfall_mm,1085.11,-0.0035866974656935504,0.0035866974656935504,3
LightGBM,Bauchi,2024,Seasonal_GDD_C,3200.24,0.019177728500915182,0.019177728500915182,3
LightGBM,Bauchi,2024,Max_CDD_days,16.0,0.05143868437861622,0.05143868437861622,3
LightGBM,Bauchi,2024,Mean_Tmax_C,31.968804347826087,0.030024130718886523,0.030024130718886523,3
LightGBM,Bauchi,2024,Mean_Tmin_C,22.816413043478263,-0.01272262139866681,0.01272262139866681,3
LightGBM,Bauchi,2024,Mean_RH_pct,71.98304347826088,-0.07371635985790533,0.07371635985790533,3
LightGBM,Bauchi,2024,Mean_Solar_Radiation_MJ_m2_day,19.371358695652173,-0.13270329881003487,0.13270329881003487,3
LightGBM,Bauchi,2024,Rainfall_Anomaly_Z_2000_2019,2.0242342283357715,-0.01872448869119351,0.01872448869119351,3
LightGBM,Delta,2020,Seasonal_Rainfall_mm,2209.44,-0.04521271614522564,0.04521271614522564,3
LightGBM,Delta,2020,Seasonal_GDD_C,4440.435,-0.21805151117751306,0.21805151117751306,3
LightGBM,Delta,2020,Max_CDD_days,11.0,-0.041342220185810685,0.041342220185810685,3
LightGBM,Delta,2020,Mean_Tmax_C,29.250690909090903,-0.003521867899289737,0.003521867899289737,3
LightGBM,Delta,2020,Mean_Tmin_C,23.043381818181818,0.029795235952459434,0.029795235952459434,3
LightGBM,Delta,2020,Mean_RH_pct,87.63425454545454,-0.01922917457788039,0.01922917457788039,3
LightGBM,Delta,2020,Mean_Solar_Radiation_MJ_m2_day,16.51316363636364,0.09902336240550318,0.09902336240550318,3
LightGBM,Delta,2020,Rainfall_Anomaly_Z_2000_2019,0.9672548710028384,0.10462551463343164,0.10462551463343164,3
LightGBM,Delta,2021,Seasonal_Rainfall_mm,2162.34,-0.04044061204967135,0.04044061204967135,3
LightGBM,Delta,2021,Seasonal_GDD_C,4433.014999999999,-0.23539779974107042,0.23539779974107042,3
LightGBM,Delta,2021,Max_CDD_days,10.0,-0.0008099900158381264,0.0008099900158381264,3
LightGBM,Delta,2021,Mean_Tmax_C,29.016872727272727,-0.11239006378933449,0.11239006378933449,3
LightGBM,Delta,2021,Mean_Tmin_C,23.223236363636364,0.056207055550924825,0.056207055550924825,3
LightGBM,Delta,2021,Mean_RH_pct,88.82174545454546,-0.02207850919471876,0.02207850919471876,3
LightGBM,Delta,2021,Mean_Solar_Radiation_MJ_m2_day,16.543636363636363,0.10000976966508142,0.10000976966508142,3
LightGBM,Delta,2021,Rainfall_Anomaly_Z_2000_2019,0.8779268269870816,0.08547441198677087,0.08547441198677087,3
LightGBM,Delta,2022,Seasonal_Rainfall_mm,1429.84,0.02797213896093231,0.02797213896093231,3
LightGBM,Delta,2022,Seasonal_GDD_C,4430.95,-0.21142715649182015,0.21142715649182015,3
LightGBM,Delta,2022,Max_CDD_days,14.0,0.025863395752744597,0.025863395752744597,3
LightGBM,Delta,2022,Mean_Tmax_C,29.22610909090909,-0.04316158100873186,0.04316158100873186,3
LightGBM,Delta,2022,Mean_Tmin_C,22.99898181818181,0.021763026679965183,0.021763026679965183,3
LightGBM,Delta,2022,Mean_RH_pct,87.20010909090908,-0.04189254406310088,0.04189254406310088,3
LightGBM,Delta,2022,Mean_Solar_Radiation_MJ_m2_day,15.91301818181818,-0.11833436595915381,0.11833436595915381,3
LightGBM,Delta,2022,Rainfall_Anomaly_Z_2000_2019,-0.5113044307951118,0.033216477163120005,0.033216477163120005,3
LightGBM,Delta,2023,Seasonal_Rainfall_mm,1587.33,0.05526166941121134,0.05526166941121134,3
LightGBM,Delta,2023,Seasonal_GDD_C,4537.595,-0.15492620670439863,0.15492620670439863,3
LightGBM,Delta,2023,Max_CDD_days,8.0,0.0034072693089131738,0.0034072693089131738,3
LightGBM,Delta,2023,Mean_Tmax_C,29.387600000000003,-0.03862754917588132,0.03862754917588132,3
LightGBM,Delta,2023,Mean_Tmin_C,23.61309090909091,0.0600739604222983,0.0600739604222983,3
LightGBM,Delta,2023,Mean_RH_pct,88.52974545454545,-0.06620570772939292,0.06620570772939292,3
LightGBM,Delta,2023,Mean_Solar_Radiation_MJ_m2_day,16.094145454545455,-0.12909908510694193,0.12909908510694193,3
LightGBM,Delta,2023,Rainfall_Anomaly_Z_2000_2019,-0.2126149689683303,0.05391093511234241,0.05391093511234241,3
LightGBM,Delta,2024,Seasonal_Rainfall_mm,1347.01,0.0680235095513969,0.0680235095513969,3
LightGBM,Delta,2024,Seasonal_GDD_C,4641.875,-0.18624268076874104,0.18624268076874104,3
LightGBM,Delta,2024,Max_CDD_days,21.0,0.015656820491792924,0.015656820491792924,3
LightGBM,Delta,2024,Mean_Tmax_C,30.05850909090909,0.04282232379522394,0.04282232379522394,3
LightGBM,Delta,2024,Mean_Tmin_C,23.700581818181817,0.05226583868826305,0.05226583868826305,3
LightGBM,Delta,2024,Mean_RH_pct,86.4098909090909,0.002419676122705829,0.002419676122705829,3
LightGBM,Delta,2024,Mean_Solar_Radiation_MJ_m2_day,16.385490909090908,0.09486830941265786,0.09486830941265786,3
LightGBM,Delta,2024,Rainfall_Anomaly_Z_2000_2019,-0.6683966152075341,0.06066636542008608,0.06066636542008608,3
LightGBM,FCT,2020,Seasonal_Rainfall_mm,1351.59,0.028441337570696102,0.028441337570696102,3
LightGBM,FCT,2020,Seasonal_GDD_C,3289.0600000000004,0.12432298724640407,0.12432298724640407,3
LightGBM,FCT,2020,Max_CDD_days,11.0,-0.055480568761148596,0.055480568761148596,3
LightGBM,FCT,2020,Mean_Tmax_C,29.09359813084112,-0.015280929798992352,0.015280929798992352,3
LightGBM,FCT,2020,Mean_Tmin_C,21.645280373831778,-0.1388225424941795,0.1388225424941795,3
LightGBM,FCT,2020,Mean_RH_pct,83.91345794392525,0.013335745997137228,0.013335745997137228,3
LightGBM,FCT,2020,Mean_Solar_Radiation_MJ_m2_day,17.96242990654206,0.170307077410191,0.170307077410191,3
LightGBM,FCT,2020,Rainfall_Anomaly_Z_2000_2019,0.5491280097315004,-0.03233399221122292,0.03233399221122292,3
LightGBM,FCT,2021,Seasonal_Rainfall_mm,1297.06,0.029360399305269874,0.029360399305269874,3
LightGBM,FCT,2021,Seasonal_GDD_C,3421.295,0.067850829871983,0.067850829871983,3
LightGBM,FCT,2021,Max_CDD_days,11.0,-0.040615307914923515,0.040615307914923515,3
LightGBM,FCT,2021,Mean_Tmax_C,29.86471962616822,-0.07132340168918011,0.07132340168918011,3
LightGBM,FCT,2021,Mean_Tmin_C,22.11,-0.13159902122789957,0.13159902122789957,3
LightGBM,FCT,2021,Mean_RH_pct,80.99528037383179,-0.0028000063299058638,0.0028000063299058638,3
LightGBM,FCT,2021,Mean_Solar_Radiation_MJ_m2_day,18.48135514018692,0.11175208822499756,0.11175208822499756,3
LightGBM,FCT,2021,Rainfall_Anomaly_Z_2000_2019,0.3736606103634354,-0.033309653887182496,0.033309653887182496,3
LightGBM,FCT,2022,Seasonal_Rainfall_mm,1705.36,0.0336568930356976,0.0336568930356976,3
LightGBM,FCT,2022,Seasonal_GDD_C,3226.32,0.1377484885245991,0.1377484885245991,3
LightGBM,FCT,2022,Max_CDD_days,16.0,0.02022679402382751,0.02022679402382751,3
LightGBM,FCT,2022,Mean_Tmax_C,28.59168224299065,-0.013566926607891739,0.013566926607891739,3
LightGBM,FCT,2022,Mean_Tmin_C,21.56084112149533,-0.025216561127422033,0.025216561127422033,3
LightGBM,FCT,2022,Mean_RH_pct,85.18794392523364,0.05178293430311151,0.05178293430311151,3
LightGBM,FCT,2022,Mean_Solar_Radiation_MJ_m2_day,17.31228971962617,0.12889724840375608,0.12889724840375608,3
LightGBM,FCT,2022,Rainfall_Anomaly_Z_2000_2019,1.68749408114981,0.012639368980677208,0.012639368980677208,3
LightGBM,FCT,2023,Seasonal_Rainfall_mm,979.87,0.041751511628384086,0.041751511628384086,3
LightGBM,FCT,2023,Seasonal_GDD_C,3536.7900000000004,0.09141132077128847,0.09141132077128847,3
LightGBM,FCT,2023,Max_CDD_days,10.0,0.018471949638444375,0.018471949638444375,3
LightGBM,FCT,2023,Mean_Tmax_C,30.488364485981304,0.01659791007265594,0.01659791007265594,3
LightGBM,FCT,2023,Mean_Tmin_C,22.5657476635514,-0.1204905914473487,0.1204905914473487,3
LightGBM,FCT,2023,Mean_RH_pct,81.15247663551402,0.003602775536182973,0.003602775536182973,3
LightGBM,FCT,2023,Mean_Solar_Radiation_MJ_m2_day,18.32929906542056,0.19884378547449275,0.19884378547449275,3
LightGBM,FCT,2023,Rainfall_Anomaly_Z_2000_2019,-0.6469978236280662,0.049894635748402076,0.049894635748402076,3
LightGBM,FCT,2024,Seasonal_Rainfall_mm,1154.31,0.08650551418073184,0.08650551418073184,3
LightGBM,FCT,2024,Seasonal_GDD_C,3569.07,0.10870317828878452,0.10870317828878452,3
LightGBM,FCT,2024,Max_CDD_days,11.0,-0.03680289004080255,0.03680289004080255,3
LightGBM,FCT,2024,Mean_Tmax_C,30.60518691588785,0.06713534622164626,0.06713534622164626,3
LightGBM,FCT,2024,Mean_Tmin_C,22.75060747663552,-0.12643886887438352,0.12643886887438352,3
LightGBM,FCT,2024,Mean_RH_pct,80.45640186915888,0.007838003743323404,0.007838003743323404,3
LightGBM,FCT,2024,Mean_Solar_Radiation_MJ_m2_day,17.145467289719626,0.06202680166664542,0.06202680166664542,3
LightGBM,FCT,2024,Rainfall_Anomaly_Z_2000_2019,-0.0856823432362582,0.03735747694989657,0.03735747694989657,3
LightGBM,Kano,2020,Seasonal_Rainfall_mm,893.86,-0.016708043110371704,0.016708043110371704,3
LightGBM,Kano,2020,Seasonal_GDD_C,3296.535,0.01853059292344489,0.01853059292344489,3
LightGBM,Kano,2020,Max_CDD_days,16.0,0.05344187316847742,0.05344187316847742,3
LightGBM,Kano,2020,Mean_Tmax_C,33.73190217391304,0.03578993598637892,0.03578993598637892,3
LightGBM,Kano,2020,Mean_Tmin_C,22.1,-0.11070100790555253,0.11070100790555253,3
LightGBM,Kano,2020,Mean_RH_pct,68.94135869565218,-0.031309460168145786,0.031309460168145786,3
LightGBM,Kano,2020,Mean_Solar_Radiation_MJ_m2_day,21.42690217391304,-0.15650772690738785,0.15650772690738785,3
LightGBM,Kano,2020,Rainfall_Anomaly_Z_2000_2019,1.802073747128026,-0.009324852347815245,0.009324852347815245,3
LightGBM,Kano,2021,Seasonal_Rainfall_mm,1844.93,0.01346971582712315,0.01346971582712315,3
LightGBM,Kano,2021,Seasonal_GDD_C,3265.01,0.03711659961752841,0.03711659961752841,3
LightGBM,Kano,2021,Max_CDD_days,16.0,0.03329030323571901,0.03329030323571901,3
LightGBM,Kano,2021,Mean_Tmax_C,33.40635869565217,0.03529498359521218,0.03529498359521218,3
LightGBM,Kano,2021,Mean_Tmin_C,22.08288043478261,-0.13483161788370604,0.13483161788370604,3
LightGBM,Kano,2021,Mean_RH_pct,69.32342391304348,-0.038817525920006174,0.038817525920006174,3
LightGBM,Kano,2021,Mean_Solar_Radiation_MJ_m2_day,22.39717391304348,-0.13825086788971852,0.13825086788971852,3
LightGBM,Kano,2021,Rainfall_Anomaly_Z_2000_2019,7.356381438651374,0.041101465348390896,0.041101465348390896,3
LightGBM,Kano,2022,Seasonal_Rainfall_mm,734.81,-0.016999171816236117,0.016999171816236117,3
LightGBM,Kano,2022,Seasonal_GDD_C,3241.1,0.017419743688988937,0.017419743688988937,3
LightGBM,Kano,2022,Max_CDD_days,12.0,0.019738343845684517,0.019738343845684517,3
LightGBM,Kano,2022,Mean_Tmax_C,33.46190217391304,0.03281637894673303,0.03281637894673303,3
LightGBM,Kano,2022,Mean_Tmin_C,21.76744565217391,-0.1757658111865274,0.1757658111865274,3
LightGBM,Kano,2022,Mean_RH_pct,69.49967391304348,-0.03438230493682011,0.03438230493682011,3
LightGBM,Kano,2022,Mean_Solar_Radiation_MJ_m2_day,20.713478260869564,-0.15723963321003093,0.15723963321003093,3
LightGBM,Kano,2022,Rainfall_Anomaly_Z_2000_2019,0.8732118985398156,0.045943951174067084,0.045943951174067084,3
LightGBM,Kano,2023,Seasonal_Rainfall_mm,341.01,-0.059750997572068594,0.059750997572068594,3
LightGBM,Kano,2023,Seasonal_GDD_C,3718.16,0.06074325900572289,0.06074325900572289,3
LightGBM,Kano,2023,Max_CDD_days,29.0,-0.09091713388604544,0.09091713388604544,3
LightGBM,Kano,2023,Mean_Tmax_C,36.91141304347826,0.027745896796987884,0.027745896796987884,3
LightGBM,Kano,2023,Mean_Tmin_C,23.5033695652174,0.07124547285268427,0.07124547285268427,3
LightGBM,Kano,2023,Mean_RH_pct,55.56364130434783,-0.05272362776965842,0.05272362776965842,3
LightGBM,Kano,2023,Mean_Solar_Radiation_MJ_m2_day,21.51934782608696,-0.17972857416332336,0.17972857416332336,3
LightGBM,Kano,2023,Rainfall_Anomaly_Z_2000_2019,-1.4266044860816052,-0.041939679642996795,0.041939679642996795,3
LightGBM,Kano,2024,Seasonal_Rainfall_mm,1001.38,0.02075483880568019,0.02075483880568019,3
LightGBM,Kano,2024,Seasonal_GDD_C,3483.455,0.024739361188202323,0.024739361188202323,3
LightGBM,Kano,2024,Max_CDD_days,16.0,0.0479037912539958,0.0479037912539958,3
LightGBM,Kano,2024,Mean_Tmax_C,34.5625,0.029800037808769386,0.029800037808769386,3
LightGBM,Kano,2024,Mean_Tmin_C,23.301141304347823,0.0976803096810588,0.0976803096810588,3
LightGBM,Kano,2024,Mean_RH_pct,65.6521195652174,-0.06204184671341838,0.06204184671341838,3
LightGBM,Kano,2024,Mean_Solar_Radiation_MJ_m2_day,20.282445652173912,-0.19942585302122032,0.19942585302122032,3
LightGBM,Kano,2024,Rainfall_Anomaly_Z_2000_2019,2.4299972049098817,0.013999231501362074,0.013999231501362074,3
LightGBM,Lagos,2020,Seasonal_Rainfall_mm,1482.8000000000002,0.04783691311425979,0.04783691311425979,3
LightGBM,Lagos,2020,Seasonal_GDD_C,4564.945,-0.2604526455446512,0.2604526455446512,3
LightGBM,Lagos,2020,Max_CDD_days,16.0,0.03627756173255999,0.03627756173255999,3
LightGBM,Lagos,2020,Mean_Tmax_C,28.44832727272727,-0.12549183380926235,0.12549183380926235,3
LightGBM,Lagos,2020,Mean_Tmin_C,24.751272727272728,0.03598250094296817,0.03598250094296817,3
LightGBM,Lagos,2020,Mean_RH_pct,87.1172,0.0033860333698150077,0.0033860333698150077,3
LightGBM,Lagos,2020,Mean_Solar_Radiation_MJ_m2_day,16.371090909090906,0.10122006660001466,0.10122006660001466,3
LightGBM,Lagos,2020,Rainfall_Anomaly_Z_2000_2019,0.1699421616178994,-0.021741569437015797,0.021741569437015797,3
LightGBM,Lagos,2021,Seasonal_Rainfall_mm,1683.18,0.06645538124078282,0.06645538124078282,3
LightGBM,Lagos,2021,Seasonal_GDD_C,4635.68,-0.25677580261490557,0.25677580261490557,3
LightGBM,Lagos,2021,Max_CDD_days,12.0,0.0036565321925761188,0.0036565321925761188,3
LightGBM,Lagos,2021,Mean_Tmax_C,28.58174545454545,-0.12373955828108439,0.12373955828108439,3
LightGBM,Lagos,2021,Mean_Tmin_C,25.132290909090912,0.03491549633319181,0.03491549633319181,3
LightGBM,Lagos,2021,Mean_RH_pct,86.66385454545456,0.0017310327997505223,0.0017310327997505223,3
LightGBM,Lagos,2021,Mean_Solar_Radiation_MJ_m2_day,16.417818181818184,0.10396941229665901,0.10396941229665901,3
LightGBM,Lagos,2021,Rainfall_Anomaly_Z_2000_2019,0.8957792590589253,0.0752693484779163,0.0752693484779163,3
LightGBM,Lagos,2022,Seasonal_Rainfall_mm,1556.8,0.0684403436306749,0.0684403436306749,3
LightGBM,Lagos,2022,Seasonal_GDD_C,4555.825,-0.23347078662049414,0.23347078662049414,3
LightGBM,Lagos,2022,Max_CDD_days,10.0,-0.02045958032546841,0.02045958032546841,3
LightGBM,Lagos,2022,Mean_Tmax_C,28.33170909090909,-0.17085556900834323,0.17085556900834323,3
LightGBM,Lagos,2022,Mean_Tmin_C,24.80156363636364,0.02722431117181302,0.02722431117181302,3
LightGBM,Lagos,2022,Mean_RH_pct,86.98207272727272,-0.03622437385946709,0.03622437385946709,3
LightGBM,Lagos,2022,Mean_Solar_Radiation_MJ_m2_day,15.912836363636362,-0.1627259167400922,0.1627259167400922,3
LightGBM,Lagos,2022,Rainfall_Anomaly_Z_2000_2019,0.4379925918536304,-0.03030351779345852,0.03030351779345852,3
LightGBM,Lagos,2023,Seasonal_Rainfall_mm,1699.4199999999998,0.05406187577238872,0.05406187577238872,3
LightGBM,Lagos,2023,Seasonal_GDD_C,4688.085,-0.24909498988840523,0.24909498988840523,3
LightGBM,Lagos,2023,Max_CDD_days,5.0,-0.006018093758704425,0.006018093758704425,3
LightGBM,Lagos,2023,Mean_Tmax_C,28.716072727272728,-0.16305620998674508,0.16305620998674508,3
LightGBM,Lagos,2023,Mean_Tmin_C,25.37909090909091,0.023328417738856216,0.023328417738856216,3
LightGBM,Lagos,2023,Mean_RH_pct,87.29483636363636,-0.04494244133471283,0.04494244133471283,3
LightGBM,Lagos,2023,Mean_Solar_Radiation_MJ_m2_day,16.04407272727273,-0.15458193993574507,0.15458193993574507,3
LightGBM,Lagos,2023,Rainfall_Anomaly_Z_2000_2019,0.9546054615863336,0.08133842183331384,0.08133842183331384,3
LightGBM,Lagos,2024,Seasonal_Rainfall_mm,1316.66,0.07088017091560701,0.07088017091560701,3
LightGBM,Lagos,2024,Seasonal_GDD_C,4739.834999999999,-0.29327428401727484,0.29327428401727484,3
LightGBM,Lagos,2024,Max_CDD_days,16.0,0.03271051257122318,0.03271051257122318,3
LightGBM,Lagos,2024,Mean_Tmax_C,29.03090909090909,-0.12559002171821398,0.12559002171821398,3
LightGBM,Lagos,2024,Mean_Tmin_C,25.44061818181818,0.037107856274280315,0.037107856274280315,3
LightGBM,Lagos,2024,Mean_RH_pct,86.61469090909091,0.002475471414624955,0.002475471414624955,3
LightGBM,Lagos,2024,Mean_Solar_Radiation_MJ_m2_day,16.325090909090907,0.10297865715608345,0.10297865715608345,3
LightGBM,Lagos,2024,Rainfall_Anomaly_Z_2000_2019,-0.4318672772924319,0.03261946286175605,0.03261946286175605,3
LightGBM,Osun,2020,Seasonal_Rainfall_mm,1690.85,0.017871611129206277,0.017871611129206277,3
LightGBM,Osun,2020,Seasonal_GDD_C,4259.795,0.0804345378209425,0.0804345378209425,3
LightGBM,Osun,2020,Max_CDD_days,11.0,-0.037748486576756814,0.037748486576756814,3
LightGBM,Osun,2020,Mean_Tmax_C,28.818072727272725,-0.0440215752190654,0.0440215752190654,3
LightGBM,Osun,2020,Mean_Tmin_C,22.16225454545454,-0.09236327550876582,0.09236327550876582,3
LightGBM,Osun,2020,Mean_RH_pct,88.72989090909091,-0.009389236931302308,0.009389236931302308,3
LightGBM,Osun,2020,Mean_Solar_Radiation_MJ_m2_day,16.387854545454545,0.11681641599859934,0.11681641599859934,3
LightGBM,Osun,2020,Rainfall_Anomaly_Z_2000_2019,0.2073527670342393,-0.040496174232957656,0.040496174232957656,3
LightGBM,Osun,2021,Seasonal_Rainfall_mm,2645.05,-0.04888310637229068,0.04888310637229068,3
LightGBM,Osun,2021,Seasonal_GDD_C,4282.065,0.08241450883791511,0.08241450883791511,3
LightGBM,Osun,2021,Max_CDD_days,10.0,0.007610275126482751,0.007610275126482751,3
LightGBM,Osun,2021,Mean_Tmax_C,28.74374545454545,-0.05462002470242553,0.05462002470242553,3
LightGBM,Osun,2021,Mean_Tmin_C,22.39854545454545,-0.08497712903188837,0.08497712903188837,3
LightGBM,Osun,2021,Mean_RH_pct,89.46425454545454,0.03437598880377461,0.03437598880377461,3
LightGBM,Osun,2021,Mean_Solar_Radiation_MJ_m2_day,16.58909090909091,0.12350628872825359,0.12350628872825359,3
LightGBM,Osun,2021,Rainfall_Anomaly_Z_2000_2019,3.267581218546449,0.038969645468599746,0.038969645468599746,3
LightGBM,Osun,2022,Seasonal_Rainfall_mm,2359.4700000000003,-0.053096502628819486,0.053096502628819486,3
LightGBM,Osun,2022,Seasonal_GDD_C,4178.855,0.09562866459284415,0.09562866459284415,3
LightGBM,Osun,2022,Max_CDD_days,14.0,0.006806996529733382,0.006806996529733382,3
LightGBM,Osun,2022,Mean_Tmax_C,28.33152727272727,-0.07188023863661559,0.07188023863661559,3
LightGBM,Osun,2022,Mean_Tmin_C,22.060145454545456,-0.0788558502488448,0.0788558502488448,3
