Outer_Fold,State,Year,Model,Observed_Yield,Predicted_Yield,Lower_90,Upper_90,Interval_Width,Covered,Calibration_qhat
2,Ebonyi,2020,LightGBM,1.82,2.370681949427459,1.3472987989028913,3.394065099952027,2.0467663010491357,True,1.0233831505245679
2,Ebonyi,2021,LightGBM,1.83,2.186872445467971,1.1634892949434033,3.210255595992539,2.0467663010491357,True,1.0233831505245679
2,Ebonyi,2022,LightGBM,1.74,2.342149027293706,1.3187658767691381,3.365532177818274,2.0467663010491357,True,1.0233831505245679
2,Ebonyi,2023,LightGBM,1.78,2.088121265844614,1.0647381153200461,3.111504416369182,2.0467663010491357,True,1.0233831505245679
2,Ebonyi,2024,LightGBM,1.83,2.088478003077496,1.065094852552928,3.1118611536020637,2.0467663010491357,True,1.0233831505245679
2,Gombe,2020,LightGBM,1.79,2.5828513993450457,1.5594682488204779,3.6062345498696136,2.0467663010491357,True,1.0233831505245679
2,Gombe,2021,LightGBM,1.73,2.329635222009999,1.306252071485431,3.353018372534567,2.0467663010491357,True,1.0233831505245679
2,Gombe,2022,LightGBM,1.77,2.412479339767936,1.389096189243368,3.4358624902925037,2.0467663010491357,True,1.0233831505245679
2,Gombe,2023,LightGBM,1.8,2.3840566609673854,1.3606735104428176,3.4074398114919533,2.0467663010491357,True,1.0233831505245679
2,Gombe,2024,LightGBM,1.85,2.553772531772554,1.530389381247986,3.5771556822971218,2.0467663010491357,True,1.0233831505245679
2,Katsina,2020,LightGBM,2.0,2.5072733768600615,1.4838902263354936,3.5306565273846293,2.0467663010491357,True,1.0233831505245679
2,Katsina,2021,LightGBM,1.94,2.6342121739452304,1.6108290234206626,3.6575953244697983,2.0467663010491357,True,1.0233831505245679
2,Katsina,2022,LightGBM,2.21,2.5334291468320966,1.5100459963075288,3.5568122973566645,2.0467663010491357,True,1.0233831505245679
2,Katsina,2023,LightGBM,2.26,2.434600516910773,1.411217366386205,3.457983667435341,2.0467663010491357,True,1.0233831505245679
2,Katsina,2024,LightGBM,2.44,2.389508463201997,1.366125312677429,3.412891613726565,2.0467663010491357,True,1.0233831505245679
2,Nasarawa,2020,LightGBM,2.91,2.40332838575174,1.3799452352271722,3.426711536276308,2.0467663010491357,True,1.0233831505245679
2,Nasarawa,2021,LightGBM,2.69,2.6052376262270798,1.581854475702512,3.6286207767516476,2.0467663010491357,True,1.0233831505245679
2,Nasarawa,2022,LightGBM,2.77,2.399457440179727,1.376074289655159,3.4228405907042947,2.0467663010491357,True,1.0233831505245679
2,Nasarawa,2023,LightGBM,2.83,2.82225813056177,1.7988749800372021,3.845641281086338,2.0467663010491357,True,1.0233831505245679
2,Nasarawa,2024,LightGBM,2.89,2.850741697492402,1.827358546967834,3.8741248480169697,2.0467663010491357,True,1.0233831505245679
2,Oyo,2020,LightGBM,1.88,2.3675333716096176,1.3441502210850498,3.3909165221341855,2.0467663010491357,True,1.0233831505245679
2,Oyo,2021,LightGBM,1.85,2.168871739292928,1.1454885887683601,3.192254889817496,2.0467663010491357,True,1.0233831505245679
2,Oyo,2022,LightGBM,2.03,2.196340169260632,1.172957018736064,3.2197233197851998,2.0467663010491357,True,1.0233831505245679
2,Oyo,2023,LightGBM,2.07,2.259161725630369,1.235778575105801,3.2825448761549367,2.0467663010491357,True,1.0233831505245679
2,Oyo,2024,LightGBM,2.13,2.2470911377769136,1.2237079872523458,3.2704742883014815,2.0467663010491357,True,1.0233831505245679
2,Yobe,2020,LightGBM,2.01,2.5436294436839453,1.5202462931593774,3.567012594208513,2.0467663010491357,True,1.0233831505245679
2,Yobe,2021,LightGBM,2.01,2.4680473362892466,1.4446641857646787,3.4914304868138144,2.0467663010491357,True,1.0233831505245679
2,Yobe,2022,LightGBM,1.66,2.3052749239008823,1.2818917733763144,3.32865807442545,2.0467663010491357,True,1.0233831505245679
2,Yobe,2023,LightGBM,1.7,2.125289839441489,1.1019066889169213,3.148672989966057,2.0467663010491357,True,1.0233831505245679
2,Yobe,2024,LightGBM,1.62,2.2238794017640697,1.2004962512395019,3.2472625522886376,2.0467663010491357,True,1.0233831505245679
3,Bauchi,2020,Ridge,1.84,2.490994037551128,1.7415075024548166,3.2404805726474395,1.498973070192623,True,0.7494865350963116
3,Bauchi,2021,Ridge,1.89,2.311636197563553,1.5621496624672415,3.0611227326598645,1.498973070192623,True,0.7494865350963116
3,Bauchi,2022,Ridge,1.53,2.5240511440206594,1.7745646089243479,3.273537679116971,1.498973070192623,False,0.7494865350963116
3,Bauchi,2023,Ridge,1.56,2.2004190529318657,1.450932517835554,2.9499055880281775,1.4989730701926234,True,0.7494865350963116
3,Bauchi,2024,Ridge,1.6,2.3339168534735846,1.584430318377273,3.083403388569896,1.498973070192623,True,0.7494865350963116
3,Delta,2020,Ridge,2.02,1.9266253215268245,1.177138786430513,2.676111856623136,1.4989730701926232,True,0.7494865350963116
3,Delta,2021,Ridge,2.0,1.938081783816366,1.1885952487200544,2.6875683189126773,1.498973070192623,True,0.7494865350963116
3,Delta,2022,Ridge,1.99,2.1138736067141255,1.364387071617814,2.8633601418104373,1.4989730701926234,True,0.7494865350963116
3,Delta,2023,Ridge,2.03,2.052681869891198,1.3031953347948864,2.8021684049875093,1.498973070192623,True,0.7494865350963116
3,Delta,2024,Ridge,2.09,2.0032411792676967,1.2537546441713852,2.752727714364008,1.498973070192623,True,0.7494865350963116
3,FCT,2020,Ridge,2.27,2.4504956425354547,1.7010091074391431,3.1999821776317665,1.4989730701926234,True,0.7494865350963116
3,FCT,2021,Ridge,2.29,2.294738770581776,1.5452522354854643,3.0442253056780872,1.498973070192623,True,0.7494865350963116
3,FCT,2022,Ridge,2.48,2.5121003793661516,1.76261384426984,3.2615869144624634,1.4989730701926234,True,0.7494865350963116
3,FCT,2023,Ridge,2.53,2.3576076872407605,1.608121152144449,3.1070942223370723,1.4989730701926234,True,0.7494865350963116
3,FCT,2024,Ridge,2.6,2.457696743271101,1.7082102081747894,3.2071832783674123,1.498973070192623,True,0.7494865350963116
3,Kano,2020,Ridge,2.7,2.2086318993205665,1.459145364224255,2.9581184344168783,1.4989730701926234,True,0.7494865350963116
3,Kano,2021,Ridge,2.69,2.055209412974415,1.3057228778781036,2.8046959480707265,1.498973070192623,True,0.7494865350963116
3,Kano,2022,Ridge,2.93,2.332860016948997,1.5833734818526854,3.0823465520453084,1.498973070192623,True,0.7494865350963116
3,Kano,2023,Ridge,2.99,1.855842946152795,1.1063564110564834,2.6053294812491066,1.4989730701926232,False,0.7494865350963116
3,Kano,2024,Ridge,3.08,2.195284530479519,1.4457979953832074,2.9447710655758303,1.498973070192623,False,0.7494865350963116
3,Lagos,2020,Ridge,1.61,1.8077684984609002,1.0582819633645886,2.5572550335572117,1.4989730701926232,True,0.7494865350963116
3,Lagos,2021,Ridge,1.59,1.7298232762626915,0.9803367411663799,2.479309811359003,1.498973070192623,True,0.7494865350963116
3,Lagos,2022,Ridge,1.63,1.8433835491270028,1.0938970140306912,2.592870084223314,1.498973070192623,True,0.7494865350963116
3,Lagos,2023,Ridge,1.66,1.780364381352483,1.0308778462561714,2.529850916448795,1.4989730701926234,True,0.7494865350963116
3,Lagos,2024,Ridge,1.71,1.7652241121387537,1.0157375770424422,2.5147106472350655,1.4989730701926234,True,0.7494865350963116
3,Osun,2020,Ridge,2.03,2.149855489867786,1.4003689547714744,2.8993420249640973,1.498973070192623,True,0.7494865350963116
3,Osun,2021,Ridge,2.17,2.0140208782573037,1.2645343431609921,2.763507413353615,1.498973070192623,True,0.7494865350963116
3,Osun,2022,Ridge,2.34,2.1537174033460937,1.4042308682497822,2.903203938442405,1.498973070192623,True,0.7494865350963116
3,Osun,2023,Ridge,2.39,2.1042905389423274,1.3548040038460158,2.8537770740386392,1.4989730701926234,True,0.7494865350963116
3,Osun,2024,Ridge,2.46,2.158105126463032,1.4086185913667204,2.9075916615593433,1.498973070192623,True,0.7494865350963116
3,Taraba,2020,Ridge,2.04,2.791971613520186,2.0424850784238746,3.5414581486164973,1.4989730701926227,False,0.7494865350963116
3,Taraba,2021,Ridge,2.04,2.677787749167588,1.9283012140712763,3.4272742842638992,1.498973070192623,True,0.7494865350963116
3,Taraba,2022,Ridge,2.14,2.9014098650067726,2.1519233299104608,3.6508964001030844,1.4989730701926236,False,0.7494865350963116
3,Taraba,2023,Ridge,2.19,2.3841963280390566,1.634709792942745,3.133682863135368,1.498973070192623,True,0.7494865350963116
3,Taraba,2024,Ridge,2.24,2.708744783900468,1.9592582488041563,3.4582313189967797,1.4989730701926234,True,0.7494865350963116
3,Bauchi,2020,RandomForest,1.84,2.0668849095349096,1.4298685633810626,2.7039012556887565,1.274032692307694,True,0.637016346153847
3,Bauchi,2021,RandomForest,1.89,2.0641587609612597,1.4271424148074128,2.7011751071151067,1.274032692307694,True,0.637016346153847
3,Bauchi,2022,RandomForest,1.53,2.078853204203204,1.4418368580493572,2.715869550357051,1.274032692307694,True,0.637016346153847
3,Bauchi,2023,RandomForest,1.56,2.0041906000481022,1.3671742538942553,2.641206946201949,1.274032692307694,True,0.637016346153847
3,Bauchi,2024,RandomForest,1.6,2.1112660915935915,1.4742497454397445,2.7482824377474384,1.274032692307694,True,0.637016346153847
3,Delta,2020,RandomForest,2.02,1.9222280199430186,1.2852116737891717,2.5592443660968653,1.2740326923076937,True,0.637016346153847
3,Delta,2021,RandomForest,2.0,1.9089760925185923,1.2719597463647454,2.5459924386724393,1.274032692307694,True,0.637016346153847
3,Delta,2022,RandomForest,1.99,1.7262711218411217,1.0892547756872748,2.3632874679949687,1.274032692307694,True,0.637016346153847
3,Delta,2023,RandomForest,2.03,2.078165656565656,1.441149310411809,2.715182002719503,1.274032692307694,True,0.637016346153847
3,Delta,2024,RandomForest,2.09,2.1511097631072635,1.5140934169534166,2.7881261092611105,1.274032692307694,True,0.637016346153847
3,FCT,2020,RandomForest,2.27,2.6052291498316498,1.9682128036778028,3.2422454959854967,1.274032692307694,True,0.637016346153847
3,FCT,2021,RandomForest,2.29,2.6157228270803294,1.9787064809264825,3.2527391732341764,1.274032692307694,True,0.637016346153847
3,FCT,2022,RandomForest,2.48,2.5091592015392026,1.8721428553853556,3.1461755476930495,1.274032692307694,True,0.637016346153847
3,FCT,2023,RandomForest,2.53,2.6714045863395874,2.0343882401857405,3.3084209324934344,1.274032692307694,True,0.637016346153847
3,FCT,2024,RandomForest,2.6,2.6645711301661317,2.0275547840122847,3.3015874763199786,1.274032692307694,True,0.637016346153847
3,Kano,2020,RandomForest,2.7,2.0918928212528223,1.4548764750989753,2.7289091674066692,1.274032692307694,True,0.637016346153847
3,Kano,2021,RandomForest,2.69,2.1656942604617604,1.5286779143079134,2.8027106066156073,1.274032692307694,True,0.637016346153847
3,Kano,2022,RandomForest,2.93,2.0573059752284775,1.4202896290746305,2.6943223213823244,1.274032692307694,False,0.637016346153847
3,Kano,2023,RandomForest,2.99,1.8797802789802782,1.2427639328264313,2.516796625134125,1.274032692307694,False,0.637016346153847
3,Kano,2024,RandomForest,3.08,2.0780062563362574,1.4409899101824104,2.7150226024901043,1.274032692307694,False,0.637016346153847
3,Lagos,2020,RandomForest,1.61,1.7944180352980348,1.1574016891441878,2.431434381451882,1.2740326923076941,True,0.637016346153847
3,Lagos,2021,RandomForest,1.59,1.8617541331816323,1.2247377870277854,2.4987704793354792,1.274032692307694,True,0.637016346153847
3,Lagos,2022,RandomForest,1.63,1.6243110259185252,0.9872946797646782,2.261327372072372,1.274032692307694,True,0.637016346153847
3,Lagos,2023,RandomForest,1.66,1.7463237868612866,1.1093074407074397,2.3833401330151336,1.274032692307694,True,0.637016346153847
3,Lagos,2024,RandomForest,1.71,1.810822995615495,1.1738066494616481,2.447839341769342,1.2740326923076937,True,0.637016346153847
3,Osun,2020,RandomForest,2.03,2.21485490860991,1.577838562456063,2.851871254763757,1.274032692307694,True,0.637016346153847
3,Osun,2021,RandomForest,2.17,2.2114640488215507,1.5744477026677037,2.8484803949753976,1.274032692307694,True,0.637016346153847
3,Osun,2022,RandomForest,2.34,2.1687655435305446,1.5317491973766977,2.8057818896843916,1.274032692307694,True,0.637016346153847
3,Osun,2023,RandomForest,2.39,2.1646054509379518,1.5275891047841048,2.8016217970917987,1.274032692307694,True,0.637016346153847
3,Osun,2024,RandomForest,2.46,1.891063454785954,1.254047108632107,2.5280798009398007,1.2740326923076937,True,0.637016346153847
3,Taraba,2020,RandomForest,2.04,2.6944269708994715,2.0574106247456245,3.3314433170533184,1.274032692307694,False,0.637016346153847
3,Taraba,2021,RandomForest,2.04,2.6218139742664746,1.9847976281126276,3.2588303204203215,1.274032692307694,True,0.637016346153847
3,Taraba,2022,RandomForest,2.14,2.542115325692826,1.905098979538979,3.179131671846673,1.274032692307694,True,0.637016346153847
3,Taraba,2023,RandomForest,2.19,2.862107317219815,2.225090971065968,3.4991236633736618,1.274032692307694,False,0.637016346153847
3,Taraba,2024,RandomForest,2.24,2.5954399643874635,1.9584236182336165,3.2324563105413104,1.274032692307694,True,0.637016346153847
3,Bauchi,2020,LightGBM,1.84,2.277684172569043,1.6431966216977503,2.9121717234403355,1.2689751017425852,True,0.6344875508712926
3,Bauchi,2021,LightGBM,1.89,1.955884772101842,1.3213972212305494,2.590372322973135,1.2689751017425854,True,0.6344875508712926
3,Bauchi,2022,LightGBM,1.53,2.222602017538184,1.5881144666668914,2.8570895684094766,1.2689751017425852,False,0.6344875508712926
3,Bauchi,2023,LightGBM,1.56,1.9827205068790794,1.3482329560077868,2.6172080577503722,1.2689751017425854,True,0.6344875508712926
3,Bauchi,2024,LightGBM,1.6,2.172221601212845,1.5377340503415522,2.8067091520841374,1.2689751017425852,True,0.6344875508712926
3,Delta,2020,LightGBM,2.02,2.0296977858455865,1.3952102349742939,2.664185336716879,1.2689751017425852,True,0.6344875508712926
3,Delta,2021,LightGBM,2.0,2.0329402322259686,1.398452681354676,2.6674277830972613,1.2689751017425852,True,0.6344875508712926
3,Delta,2022,LightGBM,1.99,1.7943121935378885,1.159824642666596,2.428799744409181,1.2689751017425852,True,0.6344875508712926
3,Delta,2023,LightGBM,2.03,1.8316747738060972,1.1971872229348046,2.4661623246773896,1.268975101742585,True,0.6344875508712926
3,Delta,2024,LightGBM,2.09,2.2208842268494173,1.5863966759781247,2.85537177772071,1.2689751017425852,True,0.6344875508712926
3,FCT,2020,LightGBM,2.27,2.55612559878339,1.9216380479120976,3.190613149654683,1.2689751017425852,True,0.6344875508712926
3,FCT,2021,LightGBM,2.29,2.4352218417849674,1.8007342909136748,3.06970939265626,1.2689751017425852,True,0.6344875508712926
3,FCT,2022,LightGBM,2.48,2.524174722919796,1.8896871720485033,3.1586622737910885,1.2689751017425852,True,0.6344875508712926
3,FCT,2023,LightGBM,2.53,2.4737156559365077,1.839228105065215,3.1082032068078003,1.2689751017425852,True,0.6344875508712926
3,FCT,2024,LightGBM,2.6,2.5356658087210824,1.9011782578497898,3.170153359592375,1.2689751017425852,True,0.6344875508712926
3,Kano,2020,LightGBM,2.7,2.062906474288467,1.4284189234171745,2.6973940251597597,1.2689751017425852,False,0.6344875508712926
3,Kano,2021,LightGBM,2.69,2.160084075223496,1.5255965243522036,2.794571626094789,1.2689751017425852,True,0.6344875508712926
3,Kano,2022,LightGBM,2.93,1.9520989686664105,1.317611417795118,2.586586519537703,1.2689751017425852,False,0.6344875508712926
3,Kano,2023,LightGBM,2.99,1.8172014548239763,1.1827139039526837,2.451689005695269,1.2689751017425854,False,0.6344875508712926
3,Kano,2024,LightGBM,3.08,2.2285569837558903,1.5940694328845977,2.863044534627183,1.2689751017425852,False,0.6344875508712926
3,Lagos,2020,LightGBM,1.61,1.8867318760910439,1.2522443252197513,2.5212194269623365,1.2689751017425852,True,0.6344875508712926
3,Lagos,2021,LightGBM,1.59,1.928798653859057,1.2943111029877643,2.5632862047303497,1.2689751017425854,True,0.6344875508712926
3,Lagos,2022,LightGBM,1.63,1.7215946270810565,1.0871070762097639,2.356082177952349,1.2689751017425852,True,0.6344875508712926
3,Lagos,2023,LightGBM,1.66,1.7617768194913592,1.1272892686200666,2.396264370362652,1.2689751017425854,True,0.6344875508712926
3,Lagos,2024,LightGBM,1.71,1.968336697174563,1.3338491463032704,2.602824248045856,1.2689751017425854,True,0.6344875508712926
3,Osun,2020,LightGBM,2.03,2.1327389858670207,1.498251434995728,2.7672265367383133,1.2689751017425852,True,0.6344875508712926
3,Osun,2021,LightGBM,2.17,2.271559090326724,1.6370715394554316,2.906046641198017,1.2689751017425852,True,0.6344875508712926
3,Osun,2022,LightGBM,2.34,2.1811530917434467,1.5466655408721541,2.8156406426147393,1.2689751017425852,True,0.6344875508712926
3,Osun,2023,LightGBM,2.39,2.2206275665620994,1.5861400156908068,2.855115117433392,1.2689751017425852,True,0.6344875508712926
3,Osun,2024,LightGBM,2.46,1.6371399457308478,1.0026523948595552,2.2716274966021404,1.2689751017425852,False,0.6344875508712926
3,Taraba,2020,LightGBM,2.04,2.5483763614223918,1.9138888105510992,3.1828639122936844,1.2689751017425852,True,0.6344875508712926
3,Taraba,2021,LightGBM,2.04,2.572031736374062,1.9375441855027695,3.2065192872453547,1.2689751017425852,True,0.6344875508712926
3,Taraba,2022,LightGBM,2.14,2.312951284799027,1.6784637339277344,2.9474388356703196,1.2689751017425852,True,0.6344875508712926
3,Taraba,2023,LightGBM,2.19,2.7125185080887513,2.0780309572174587,3.347006058960044,1.2689751017425852,True,0.6344875508712926
3,Taraba,2024,LightGBM,2.24,2.613314845295833,1.9788272944245402,3.2478023961671254,1.2689751017425852,True,0.6344875508712926
4,Anambra,2020,Ridge,1.96,1.792557372006324,1.1014327930603414,2.4836819509523065,1.3822491578919651,True,0.6911245789459826
4,Anambra,2021,Ridge,1.99,1.7742257695991186,1.083101190653136,2.465350348545101,1.3822491578919651,True,0.6911245789459826
4,Anambra,2022,Ridge,2.12,1.9948239562711887,1.3036993773252061,2.6859485352171713,1.3822491578919651,True,0.6911245789459826
4,Anambra,2023,Ridge,2.17,1.907268219955706,1.2161436410097235,2.5983927989016884,1.382249157891965,True,0.6911245789459826
4,Anambra,2024,Ridge,2.23,1.9028749677905796,1.211750388844597,2.593999546736562,1.382249157891965,True,0.6911245789459826
4,Cross River,2020,Ridge,1.75,1.9823434896008838,1.2912189106549012,2.6734680685468666,1.3822491578919653,True,0.6911245789459826
4,Cross River,2021,Ridge,1.86,1.884787887462202,1.1936633085162194,2.5759124664081847,1.3822491578919653,True,0.6911245789459826
4,Cross River,2022,Ridge,1.61,1.9438178806801767,1.2526933017341941,2.634942459626159,1.382249157891965,True,0.6911245789459826
4,Cross River,2023,Ridge,1.65,2.0484002584549,1.3572756795089176,2.7395248374008827,1.3822491578919651,True,0.6911245789459826
4,Cross River,2024,Ridge,1.69,2.0691014636384026,1.37797688469242,2.760226042584385,1.3822491578919651,True,0.6911245789459826
4,Enugu,2020,Ridge,1.82,1.9159917094944925,1.22486713054851,2.607116288440475,1.3822491578919651,True,0.6911245789459826
4,Enugu,2021,Ridge,1.88,1.9720330889213682,1.2809085099753856,2.6631576678673508,1.3822491578919651,True,0.6911245789459826
4,Enugu,2022,Ridge,2.08,2.071028724760282,1.3799041458142995,2.7621533037062647,1.3822491578919651,True,0.6911245789459826
4,Enugu,2023,Ridge,2.12,2.0231176345501547,1.3319930556041721,2.7142422134961373,1.3822491578919651,True,0.6911245789459826
4,Enugu,2024,Ridge,2.18,1.9488831294647457,1.2577585505187632,2.640007708410728,1.382249157891965,True,0.6911245789459826
4,Kaduna,2020,Ridge,2.56,2.078926550607832,1.3878019716618493,2.7700511295538144,1.3822491578919651,True,0.6911245789459826
4,Kaduna,2021,Ridge,2.57,1.8036092344507888,1.1124846555048062,2.4947338133967714,1.3822491578919651,False,0.6911245789459826
4,Kaduna,2022,Ridge,2.73,2.113472369588697,1.4223477906427147,2.80459694853468,1.3822491578919651,True,0.6911245789459826
4,Kaduna,2023,Ridge,2.78,2.091148163721605,1.4000235847756226,2.7822727426675877,1.3822491578919651,True,0.6911245789459826
4,Kaduna,2024,Ridge,3.15,2.4734197894763206,1.782295210530338,3.164544368422303,1.3822491578919651,True,0.6911245789459826
4,Kwara,2020,Ridge,1.96,2.4308135676168217,1.739688988670839,3.121938146562804,1.3822491578919651,True,0.6911245789459826
4,Kwara,2021,Ridge,1.96,2.300727969437665,1.6096033904916824,2.9918525483836476,1.3822491578919651,True,0.6911245789459826
4,Kwara,2022,Ridge,2.09,2.431719681953451,1.7405951030074682,3.1228442608994333,1.3822491578919651,True,0.6911245789459826
4,Kwara,2023,Ridge,2.13,2.418889287451975,1.7277647085059926,3.1100138663979577,1.3822491578919651,True,0.6911245789459826
4,Kwara,2024,Ridge,2.18,2.501294310019495,1.8101697310735125,3.1924188889654777,1.3822491578919651,True,0.6911245789459826
4,Ondo,2020,Ridge,2.5,2.0021220964903543,1.3109975175443718,2.693246675436337,1.3822491578919651,True,0.6911245789459826
4,Ondo,2021,Ridge,2.48,1.9398367085885342,1.2487121296425516,2.6309612875345167,1.3822491578919651,True,0.6911245789459826
4,Ondo,2022,Ridge,2.65,2.015751988912119,1.3246274099661366,2.7068765678581017,1.3822491578919651,True,0.6911245789459826
4,Ondo,2023,Ridge,2.71,1.9982251231327823,1.3071005441867998,2.689349702078765,1.3822491578919651,False,0.6911245789459826
4,Ondo,2024,Ridge,2.78,2.003624454824835,1.3124998758788524,2.6947490337708175,1.3822491578919651,False,0.6911245789459826
4,Sokoto,2020,Ridge,2.68,1.9986968289732063,1.3075722500272238,2.689821407919189,1.3822491578919651,True,0.6911245789459826
4,Sokoto,2021,Ridge,2.54,1.8099406812338013,1.1188161022878187,2.501065260179784,1.3822491578919653,False,0.6911245789459826
4,Sokoto,2022,Ridge,2.31,2.0523853806547985,1.361260801708816,2.743509959600781,1.3822491578919651,True,0.6911245789459826
4,Sokoto,2023,Ridge,2.35,1.8532586589162097,1.162134079970227,2.544383237862192,1.382249157891965,True,0.6911245789459826
4,Sokoto,2024,Ridge,2.4,2.1744433793535927,1.48331880040761,2.8655679582995752,1.3822491578919651,True,0.6911245789459826
4,Anambra,2020,RandomForest,1.96,1.8433665836940811,1.1043322186147162,2.5824009487734463,1.47806873015873,True,0.7390343650793649
4,Anambra,2021,RandomForest,1.99,1.9122582876382852,1.1732239225589203,2.6512926527176504,1.47806873015873,True,0.7390343650793649
4,Anambra,2022,RandomForest,2.12,1.8343433285233266,1.0953089634439617,2.5733776936026915,1.4780687301587299,True,0.7390343650793649
4,Anambra,2023,RandomForest,2.17,2.038872061919561,1.2998376968401961,2.7779064269989258,1.4780687301587296,True,0.7390343650793649
4,Anambra,2024,RandomForest,2.23,2.0528220131720136,1.3137876480926487,2.791856378251379,1.47806873015873,True,0.7390343650793649
4,Cross River,2020,RandomForest,1.75,1.4721609824434827,0.7331266173641178,2.211195347522848,1.47806873015873,True,0.7390343650793649
4,Cross River,2021,RandomForest,1.86,1.366916310448812,0.6278819453694471,2.105950675528177,1.4780687301587299,True,0.7390343650793649
4,Cross River,2022,RandomForest,1.61,1.5958792724867719,0.8568449074074069,2.334913637566137,1.47806873015873,True,0.7390343650793649
4,Cross River,2023,RandomForest,1.65,1.476537028342029,0.737502663262664,2.215571393421394,1.4780687301587299,True,0.7390343650793649
4,Cross River,2024,RandomForest,1.69,1.5555744802419809,0.8165401151626159,2.2946088453213456,1.4780687301587296,True,0.7390343650793649
4,Enugu,2020,RandomForest,1.82,2.237812712842711,1.498778347763346,2.976847077922076,1.47806873015873,True,0.7390343650793649
4,Enugu,2021,RandomForest,1.88,1.9682047127872124,1.2291703477078475,2.7072390778665776,1.47806873015873,True,0.7390343650793649
4,Enugu,2022,RandomForest,2.08,1.8311480661005661,1.0921137010212012,2.570182431179931,1.4780687301587296,True,0.7390343650793649
4,Enugu,2023,RandomForest,2.12,1.7139164960964963,0.9748821310171314,2.4529508611758613,1.4780687301587299,True,0.7390343650793649
4,Enugu,2024,RandomForest,2.18,1.8034865907240905,1.0644522256447255,2.5425209558034556,1.47806873015873,True,0.7390343650793649
4,Kaduna,2020,RandomForest,2.56,2.2648904749879755,1.5258561099086105,3.0039248400673406,1.47806873015873,True,0.7390343650793649
4,Kaduna,2021,RandomForest,2.57,1.8620884347134343,1.1230540696340694,2.6011227997927993,1.4780687301587299,True,0.7390343650793649
4,Kaduna,2022,RandomForest,2.73,2.329229557479558,1.590195192400193,3.0682639225589226,1.4780687301587296,True,0.7390343650793649
4,Kaduna,2023,RandomForest,2.78,1.9902392182817175,1.2512048532023525,2.729273583361082,1.4780687301587296,False,0.7390343650793649
4,Kaduna,2024,RandomForest,3.15,2.233871990139489,1.4948376250601239,2.9729063552188535,1.4780687301587296,False,0.7390343650793649
4,Kwara,2020,RandomForest,1.96,2.2991908742183758,1.5601565091390108,3.0382252392977405,1.4780687301587296,True,0.7390343650793649
4,Kwara,2021,RandomForest,1.96,2.3617323965848986,1.6226980315055337,3.1007667616642633,1.4780687301587296,True,0.7390343650793649
4,Kwara,2022,RandomForest,2.09,2.331413983886485,1.5923796188071202,3.07044834896585,1.4780687301587296,True,0.7390343650793649
4,Kwara,2023,RandomForest,2.13,2.5017546861471875,1.7627203210678226,3.2407890512265523,1.4780687301587296,True,0.7390343650793649
4,Kwara,2024,RandomForest,2.18,2.481750264550266,1.742715899470901,3.220784629629631,1.47806873015873,True,0.7390343650793649
4,Ondo,2020,RandomForest,2.5,1.95406858104858,1.2150342159692151,2.693102946127945,1.4780687301587299,True,0.7390343650793649
4,Ondo,2021,RandomForest,2.48,1.9516688684463683,1.2126345033670034,2.690703233525733,1.4780687301587296,True,0.7390343650793649
4,Ondo,2022,RandomForest,2.65,2.039959134199134,1.3009247691197692,2.7789934992784993,1.47806873015873,True,0.7390343650793649
4,Ondo,2023,RandomForest,2.71,2.053871144781145,1.31483677970178,2.7929055098605096,1.4780687301587296,True,0.7390343650793649
4,Ondo,2024,RandomForest,2.78,2.0435225360750353,1.3044881709956704,2.7825569011544005,1.47806873015873,True,0.7390343650793649
4,Sokoto,2020,RandomForest,2.68,2.1463167352092354,1.4072823701298705,2.8853511002886005,1.47806873015873,True,0.7390343650793649
4,Sokoto,2021,RandomForest,2.54,2.3939462481962486,1.6549118831168836,3.1329806132756133,1.4780687301587296,True,0.7390343650793649
4,Sokoto,2022,RandomForest,2.31,2.1618866919191917,1.4228523268398268,2.9009210569985564,1.4780687301587296,True,0.7390343650793649
4,Sokoto,2023,RandomForest,2.35,2.3204788035113024,1.5814444384319375,3.0595131685906676,1.47806873015873,True,0.7390343650793649
4,Sokoto,2024,RandomForest,2.4,2.180580238095237,1.441545873015872,2.919614603174602,1.47806873015873,True,0.7390343650793649
4,Anambra,2020,LightGBM,1.96,1.894839346301375,1.2452482911377427,2.544430401465007,1.2991821103272645,True,0.6495910551636324
4,Anambra,2021,LightGBM,1.99,1.8949191009633466,1.2453280457997142,2.5445101561269787,1.2991821103272645,True,0.6495910551636324
4,Anambra,2022,LightGBM,2.12,1.809399348664095,1.1598082935004626,2.4589904038277273,1.2991821103272647,True,0.6495910551636324
4,Anambra,2023,LightGBM,2.17,1.986609553136225,1.3370184979725925,2.6362006082998573,1.2991821103272647,True,0.6495910551636324
4,Anambra,2024,LightGBM,2.23,1.904990887903335,1.2553998327397027,2.5545819430669674,1.2991821103272647,True,0.6495910551636324
4,Cross River,2020,LightGBM,1.75,1.3570162302302273,0.707425175066595,2.0066072853938595,1.2991821103272645,True,0.6495910551636324
4,Cross River,2021,LightGBM,1.86,1.282095156812054,0.6325041016484216,1.9316862119756864,1.2991821103272647,True,0.6495910551636324
4,Cross River,2022,LightGBM,1.61,1.3843712032257884,0.7347801480621561,2.033962258389421,1.2991821103272647,True,0.6495910551636324
